high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2008 00:22, 2008, 1, 1, 0, 22, 243.086, , 537.292, , 11.263, , 88.450, , 321.048, , 76.569, , 1731.041, , 7.240, P, -99.990, , , 
01/01/2008 01:02, 2008, 1, 1, 1, 2, 243.321, , 537.087, , 11.459, , 88.518, , 321.361, , 76.789, , 1729.876, , 7.808, P, -99.990, , , 
01/01/2008 01:42, 2008, 1, 1, 1, 42, 243.275, , 537.536, , 11.525, , 88.584, , 321.081, , 76.622, , 1729.625, , 6.711, P, -99.990, , 554.030, 
01/01/2008 02:22, 2008, 1, 1, 2, 22, 243.331, , 537.776, , 11.414, , 88.807, , 321.311, , 76.689, , 1730.187, , 6.146, P, -99.990, , , 
01/01/2008 03:02, 2008, 1, 1, 3, 2, 243.117, , 537.321, , 11.491, , 88.523, , 321.131, , 76.677, , 1729.404, , 5.783, P, -99.990, , 554.916, 
01/01/2008 03:42, 2008, 1, 1, 3, 42, 243.026, , 536.999, , 11.527, , 88.669, , 320.992, , 77.016, , 1728.940, , 5.901, P, -99.990, , , 
01/01/2008 04:22, 2008, 1, 1, 4, 22, 243.074, , 537.474, , 11.735, , 88.489, , 321.177, , 76.690, , 1729.851, , 6.607, P, -99.990, , 554.923, 
01/01/2008 05:02, 2008, 1, 1, 5, 2, 243.269, , 537.407, , 11.303, , 88.409, , , , 76.767, , 1731.298, , 6.697, P, -99.990, , , 
01/01/2008 05:42, 2008, 1, 1, 5, 42, 243.282, , 537.328, , 11.624, , 88.391, , 321.047, , 76.773, , 1730.638, , 5.497, , -99.990, , 559.212, 
01/01/2008 06:22, 2008, 1, 1, 6, 22, 243.325, , 537.613, , 11.874, , 88.603, , 321.268, , 76.593, , 1730.000, , 5.689, , -99.990, , , 
01/01/2008 07:02, 2008, 1, 1, 7, 2, 243.348, , 537.542, , 11.656, , 88.289, , 321.080, , 76.547, , 1730.608, , 5.248, , -99.990, , 555.043, 
01/01/2008 07:42, 2008, 1, 1, 7, 42, 243.443, , 537.391, , 11.329, , 88.810, , 320.992, , 76.836, , 1728.617, , 5.470, , -99.990, , , 
01/01/2008 08:22, 2008, 1, 1, 8, 22, 243.281, , 537.309, , 11.316, , 88.815, , 321.130, , 76.762, , 1730.680, , 6.136, P, -99.990, , 555.849, 
