high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/1999 00:50, 1999, 1, 1, 0, 50, , , , , , , , , , , , , 1712.952, , , , 54.540, , 557.163, 
01/01/1999 01:30, 1999, 1, 1, 1, 30, 259.496, , 536.996, , 57.637, , , , 314.215, , , , 1712.278, , 6.370, P, 54.437, , 554.226, 
01/01/1999 02:10, 1999, 1, 1, 2, 10, 259.529, , 536.653, , 58.019, , 97.105, , 314.195, , 82.156, , 1719.931, , 19.318, P, 58.115, P, 545.051, 
01/01/1999 02:50, 1999, 1, 1, 2, 50, 259.859, , 537.290, , 57.850, , 97.335, , 314.747, , 82.331, , 1734.797, P, 24.935, P, 63.078, P, 548.175, 
01/01/1999 03:30, 1999, 1, 1, 3, 30, 259.672, , 537.188, , 57.149, , 97.403, , 314.584, , 82.457, , 1731.370, P, 23.431, P, 62.934, P, 543.357, 
01/01/1999 04:10, 1999, 1, 1, 4, 10, 259.707, , 537.972, P, 58.049, , 97.045, , 314.478, , 82.754, , 1724.428, P, 23.892, P, 61.069, P, 550.523, 
01/01/1999 04:50, 1999, 1, 1, 4, 50, 259.594, , 537.531, , 57.274, , 96.915, , 314.308, , 82.364, , 1719.420, , 20.011, P, 59.076, P, 547.540, 
01/01/1999 05:30, 1999, 1, 1, 5, 30, 259.554, , 537.183, , 57.063, , 97.127, , 314.552, , 82.390, , 1715.076, , 9.559, P, 54.905, , 549.312, 
01/01/1999 06:10, 1999, 1, 1, 6, 10, 259.454, , 536.644, , 57.039, , 96.625, , 314.424, , 82.260, , , , 15.317, P, , , 550.418, 
01/01/1999 06:50, 1999, 1, 1, 6, 50, 259.629, , 537.377, , 57.422, , 96.847, , 314.591, , 82.385, , 1717.495, , 13.889, P, , , 555.045, 
01/01/1999 07:30, 1999, 1, 1, 7, 30, 259.607, , 537.226, , 57.923, , 97.038, , 314.532, , 82.502, , 1716.056, , 13.785, P, , , 553.075, 
01/01/1999 08:10, 1999, 1, 1, 8, 10, 259.563, , 537.640, , 57.321, , 97.347, , 314.587, , 82.522, , 1716.940, , 13.827, P, 54.894, , 551.299, 
01/01/1999 08:50, 1999, 1, 1, 8, 50, 259.764, , 537.036, , 57.151, , 97.305, , 314.666, , 82.385, , 1715.740, , 10.577, P, 56.389, P, 555.722, 
01/01/1999 09:30, 1999, 1, 1, 9, 30, 259.780, , 537.337, , 57.547, , 97.132, , 314.390, , 82.558, , 1715.362, , 10.893, P, 57.618, P, 560.058, 
01/01/1999 10:10, 1999, 1, 1, 10, 10, 259.754, , 537.163, , 57.561, , 97.163, , 314.629, , 82.656, , 1713.913, , 8.775, P, 56.618, P, 548.801, 
01/01/1999 10:50, 1999, 1, 1, 10, 50, 259.801, , 537.302, , 57.326, , 97.250, , 314.589, , 82.721, , 1715.306, , 18.308, P, 56.116, , 548.253, 
01/01/1999 11:30, 1999, 1, 1, 11, 30, 259.351, , 537.393, , 57.714, , 96.960, , 314.423, , 82.257, , 1722.936, P, 15.659, P, 58.129, P, 552.009, 
01/01/1999 12:10, 1999, 1, 1, 12, 10, 259.500, , 537.190, , 57.554, , 97.050, , 314.858, P, 82.702, , 1733.128, P, 22.773, P, 61.215, P, 552.635, 
01/01/1999 12:50, 1999, 1, 1, 12, 50, 259.699, , 537.192, , 57.366, , 96.868, , 314.501, , 83.028, P, 1719.638, , 14.918, P, 56.270, P, 558.170, 
01/01/1999 13:30, 1999, 1, 1, 13, 30, 259.574, , 538.132, P, 57.208, , 96.721, , 314.613, , 82.628, , 1730.115, P, 10.526, P, 55.472, , 553.334, 
01/01/1999 14:10, 1999, 1, 1, 14, 10, 259.084, , 536.685, , 57.367, , 96.730, , 314.017, , 82.460, , 1713.337, , 6.258, P, 55.183, , 555.311, 
01/01/1999 14:50, 1999, 1, 1, 14, 50, 260.050, , 537.011, , 57.476, , 97.272, , 314.246, , 82.511, , 1712.832, , 7.721, P, 55.855, , 556.254, 
01/01/1999 15:30, 1999, 1, 1, 15, 30, 259.622, , 536.706, , 57.255, , 97.151, , 314.216, , 82.501, , 1716.152, , 7.343, P, 56.524, P, 562.601, 
01/01/1999 16:50, 1999, 1, 1, 16, 50, , , , , , , , , , , , , 1717.031, , , , 60.171, P, 555.290, 
01/01/1999 17:30, 1999, 1, 1, 17, 30, 259.664, , 536.590, , 57.815, , 97.208, , 314.236, , 82.295, , 1713.563, , 9.984, P, 60.729, P, 556.673, 
01/01/1999 18:51, 1999, 1, 1, 18, 51, 259.570, , 537.255, , 57.591, , 96.814, , 314.727, , 82.493, , 1722.470, P, 12.157, P, 60.983, P, 556.459, 
