high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/1994 00:20, 1994, 1, 1, 0, 20, 261.357, , 507.768, , 118.815, , 102.807, , 309.649, , 81.395, , 1686.780, , -99.990, , 45.918, , 535.794, 
01/01/1994 01:00, 1994, 1, 1, 1, 0, 261.549, , 508.753, , 114.645, , 101.243, , 310.000, , 81.057, , 1686.596, , -99.990, , 45.978, , 534.375, 
01/01/1994 01:40, 1994, 1, 1, 1, 40, 261.441, , 507.846, , 119.170, , 101.706, , 309.976, , 81.828, , 1687.383, , -99.990, , 46.205, , 536.736, 
01/01/1994 02:20, 1994, 1, 1, 2, 20, 261.516, , 507.904, , 115.577, , 101.371, , 309.960, , 81.283, , 1687.298, , -99.990, , 45.933, , 532.945, 
01/01/1994 03:00, 1994, 1, 1, 3, 0, 261.458, , 508.600, , 119.453, , 101.345, , 309.787, , 81.564, , 1687.245, , -99.990, , 46.014, , 529.130, 
01/01/1994 03:40, 1994, 1, 1, 3, 40, 261.369, , 508.331, , 114.142, , 101.753, , 309.801, , 81.786, , 1686.055, , -99.990, , 46.208, , 529.930, 
01/01/1994 04:20, 1994, 1, 1, 4, 20, 261.475, , 508.434, , 120.549, , 100.522, , 309.792, , 81.223, , 1685.063, , -99.990, , 46.053, , 526.755, 
01/01/1994 05:00, 1994, 1, 1, 5, 0, 261.630, , 507.700, , 113.465, , 101.045, , 310.071, , 80.725, , 1686.010, , -99.990, , 45.895, , 533.866, 
01/01/1994 05:40, 1994, 1, 1, 5, 40, 261.130, , 508.376, , 119.235, , 101.931, , 309.888, , 81.385, , 1686.124, , -99.990, , 45.498, , 532.870, 
01/01/1994 06:20, 1994, 1, 1, 6, 20, 261.299, , 508.349, , 113.080, , 100.623, , 310.028, , 80.946, , 1686.370, , -99.990, , 45.846, , 534.407, 
01/01/1994 07:00, 1994, 1, 1, 7, 0, 261.255, , 508.245, , 115.113, , 101.719, , 309.561, , 82.175, , 1686.464, , -99.990, , 45.640, , 534.883, 
01/01/1994 07:40, 1994, 1, 1, 7, 40, 261.374, , 508.318, , 113.666, , 100.814, , 310.028, , 81.644, , 1684.820, , -99.990, , 46.235, , 530.336, 
01/01/1994 08:20, 1994, 1, 1, 8, 20, 261.379, , 508.273, , 118.481, , 101.657, , 309.901, , 81.101, , 1686.064, , -99.990, , 45.720, , 530.523, 
01/01/1994 09:00, 1994, 1, 1, 9, 0, 261.663, , 508.972, , 114.378, , 102.307, , 310.053, , 81.261, , 1690.160, , -99.990, , 45.832, , 534.962, 
01/01/1994 09:40, 1994, 1, 1, 9, 40, 261.413, , 508.422, , 114.939, , 100.226, , 309.891, , 81.151, , 1686.765, , -99.990, , 46.122, , 533.817, 
01/01/1994 10:20, 1994, 1, 1, 10, 20, 261.441, , 508.199, , 115.302, , 101.917, , 310.063, , 80.748, , 1686.525, , -99.990, , 45.961, , 525.904, 
01/01/1994 11:00, 1994, 1, 1, 11, 0, 261.229, , 508.060, , 113.733, , 102.268, , 309.643, , 81.075, , 1685.867, , -99.990, , 45.942, , 529.547, 
01/01/1994 11:40, 1994, 1, 1, 11, 40, 261.706, , 508.197, , 113.211, , 102.212, , 309.875, , 80.645, , 1685.695, , -99.990, , 45.718, , 535.166, 
01/01/1994 12:20, 1994, 1, 1, 12, 20, 261.342, , 508.150, , 115.243, , 101.959, , 309.639, , 81.001, , 1686.067, , -99.990, , 45.653, , 533.585, 
01/01/1994 13:00, 1994, 1, 1, 13, 0, 261.116, , 508.273, , 116.203, , 102.603, , 309.802, , 80.852, , 1687.128, , -99.990, , 45.949, , 532.081, 
01/01/1994 13:40, 1994, 1, 1, 13, 40, 261.510, , 508.307, , 113.760, , 100.971, , 309.788, , 80.962, , 1685.919, , -99.990, , 45.594, , 526.613, 
01/01/1994 14:20, 1994, 1, 1, 14, 20, 261.569, , 507.983, , 112.745, , 101.457, , 309.886, , 81.661, , 1683.545, , -99.990, , 45.765, , 531.554, 
01/01/1994 15:00, 1994, 1, 1, 15, 0, 261.774, , 508.814, , 115.971, , 101.850, , 310.079, , 81.192, , 1690.026, P, -99.990, , 45.896, , 526.689, 
01/01/1994 15:40, 1994, 1, 1, 15, 40, 261.520, , 508.751, , 116.466, , 101.762, , 310.429, , 81.201, , 1722.012, P, -99.990, , 45.680, , 524.373, 
01/01/1994 16:20, 1994, 1, 1, 16, 20, 261.235, , 508.288, , 113.906, , 101.602, , 309.778, , 81.341, , 1688.737, , -99.990, , 45.659, , 536.993, 
01/01/1994 17:00, 1994, 1, 1, 17, 0, 260.931, , 507.471, , 112.755, , 102.033, , 309.673, , 80.754, , 1685.464, , -99.990, , 46.104, , 529.053, 
01/01/1994 18:20, 1994, 1, 1, 18, 20, 261.271, , 507.940, , 115.194, , 101.639, , 309.948, , 81.474, , 1688.922, , -99.990, , 45.804, , 531.142, 
01/01/1994 19:40, 1994, 1, 1, 19, 40, 261.791, , , , 115.362, , 102.238, , 310.043, , 80.993, , 1686.720, , -99.990, , 46.096, , 529.734, 
01/01/1994 21:00, 1994, 1, 1, 21, 0, 261.245, , , , 114.070, , 103.198, , 309.968, , 81.038, , 1686.116, , -99.990, , 46.470, , 529.077, 
01/01/1994 22:20, 1994, 1, 1, 22, 20, 261.397, , 508.136, , 115.086, , 101.181, , 309.818, , 81.515, , 1689.399, , -99.990, , 48.302, P, 535.321, 
01/01/1994 23:41, 1994, 1, 1, 23, 41, 261.429, , 509.411, , 115.446, , 102.500, , 310.122, , 80.943, , 1692.528, P, -99.990, , 50.324, P, 528.647, 
01/02/1994 01:01, 1994, 1, 2, 1, 1, 261.907, , 509.850, P, 113.998, , 101.132, , 310.179, , 80.839, , 1707.513, P, -99.990, , 52.720, P, 527.183, 
01/02/1994 02:21, 1994, 1, 2, 2, 21, 262.105, , 512.754, P, 116.571, , 102.131, , 310.933, P, 81.434, , 1737.071, P, -99.990, , 61.086, P, 532.279, 
01/02/1994 03:41, 1994, 1, 2, 3, 41, 261.670, , , , 115.513, , 101.259, , 310.456, P, 80.754, , 1719.367, P, -99.990, , 61.200, P, 535.929, 
01/02/1994 05:01, 1994, 1, 2, 5, 1, 261.725, , , , 115.559, , 101.455, , 309.732, , 81.047, , 1683.978, , -99.990, , 46.199, , 531.351, 
01/02/1994 06:21, 1994, 1, 2, 6, 21, 261.323, , 508.847, , 114.228, , 102.159, , 309.772, , 81.906, , , , -99.990, , 45.738, , 535.552, 
01/02/1994 07:41, 1994, 1, 2, 7, 41, 261.646, , 508.155, , 111.669, , 101.298, , 309.819, , 82.148, , 1682.943, , -99.990, , 45.730, , 540.544, 
01/02/1994 09:01, 1994, 1, 2, 9, 1, 261.073, , 508.465, , 115.711, , 101.951, , 309.971, , 80.354, , 1684.950, , -99.990, , 45.513, , 541.314, 
01/02/1994 10:21, 1994, 1, 2, 10, 21, 261.255, , 508.295, , 114.415, , 101.479, , 309.845, , 81.182, , 1686.615, , -99.990, , 45.756, , 537.980, 
01/02/1994 11:41, 1994, 1, 2, 11, 41, 262.104, , 508.783, , 113.693, , 101.643, , 310.071, , 80.044, , 1686.852, , -99.990, , 45.976, , 529.605, 
01/02/1994 13:01, 1994, 1, 2, 13, 1, 261.439, , 508.287, , 118.788, , 102.324, , 310.048, , 80.683, , 1686.229, , -99.990, , 46.022, , , 
01/02/1994 13:41, 1994, 1, 2, 13, 41, 261.596, , 508.660, , 117.109, , 102.728, , 310.141, , 81.593, , 1686.206, , -99.990, , 45.906, , 529.739, 
01/02/1994 14:21, 1994, 1, 2, 14, 21, 261.743, , 508.316, , 115.486, , 101.811, , 309.843, , 81.188, , 1686.235, , -99.990, , 45.396, , 534.932, 
01/02/1994 15:01, 1994, 1, 2, 15, 1, 261.675, , 508.109, , 114.787, , 101.658, , 309.985, , 81.256, , 1685.371, , -99.990, , 45.664, , 535.035, 
01/02/1994 15:41, 1994, 1, 2, 15, 41, 261.477, , 508.845, , 115.639, , 102.970, , 310.111, , 81.000, , 1685.731, , -99.990, , 45.797, , 532.078, 
01/02/1994 16:21, 1994, 1, 2, 16, 21, 261.386, , 508.853, , 117.239, , 100.662, , 309.850, , 82.301, , 1684.951, , -99.990, , 45.512, , 539.327, 
01/02/1994 17:01, 1994, 1, 2, 17, 1, , , , , , , , , , , , , 1685.363, , -99.990, , 45.560, , 530.442, 
01/02/1994 18:01, 1994, 1, 2, 18, 1, , , , , , , , , , , , , 1684.992, , -99.990, , 45.709, , 532.993, 
01/02/1994 18:41, 1994, 1, 2, 18, 41, 261.989, , 508.477, , , , 100.964, , 310.040, , 80.923, , 1685.603, , -99.990, , 45.824, , 534.326, 
01/02/1994 19:21, 1994, 1, 2, 19, 21, 261.748, , 508.512, , 114.541, , 101.617, , 309.995, , 81.386, , 1685.091, , -99.990, , 45.805, , 532.180, 
01/02/1994 20:01, 1994, 1, 2, 20, 1, 261.808, , 507.907, , 114.000, , 101.450, , 309.998, , 80.459, , 1684.633, , -99.990, , 45.964, , 534.444, 
