high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2011 00:15, 2011, 1, 1, 0, 15, , , , , , , , , , , -99.990, , , , , , , , , 
01/01/2011 00:55, 2011, 1, 1, 0, 55, 239.650, , 532.418, , 7.126, , 86.251, , 325.112, , -99.990, , 1926.792, P, 15.164, P, 162.335, P, 514.280, 
01/01/2011 01:35, 2011, 1, 1, 1, 35, 239.779, , 532.297, , 7.432, , 86.198, , 325.382, P, -99.990, , 1924.692, P, 13.495, , 151.052, P, 520.686, 
01/01/2011 02:15, 2011, 1, 1, 2, 15, 239.842, , 531.396, , 7.368, , 86.594, , 325.477, P, -99.990, , 1946.260, P, 27.452, P, 159.852, P, 502.280, 
01/01/2011 02:55, 2011, 1, 1, 2, 55, 239.418, , 532.133, , 7.014, , 86.436, , 325.233, P, -99.990, , 1937.300, P, 25.427, P, 158.056, P, 505.732, 
01/01/2011 03:35, 2011, 1, 1, 3, 35, 239.508, , 532.076, , 7.562, , 86.207, , 325.139, , -99.990, , 1925.720, P, 18.483, P, 148.623, P, 516.098, 
01/01/2011 04:15, 2011, 1, 1, 4, 15, 239.644, , 531.683, , 8.058, P, 86.797, , 325.554, P, -99.990, , 1932.387, P, 22.436, P, 153.751, P, 509.261, 
01/01/2011 04:55, 2011, 1, 1, 4, 55, 239.371, , 532.655, , 7.548, , 85.872, , 325.639, P, -99.990, , 1947.975, P, 36.990, P, 170.452, P, 499.432, 
01/01/2011 06:15, 2011, 1, 1, 6, 15, 239.694, , 531.719, , 7.390, , 86.391, , , , -99.990, , 1936.229, P, 31.650, P, 153.426, P, 507.976, 
01/01/2011 07:35, 2011, 1, 1, 7, 35, 239.637, , 532.181, , 7.363, , 85.818, , , , -99.990, , 1915.979, P, 15.217, P, 146.355, P, 517.696, 
01/01/2011 08:55, 2011, 1, 1, 8, 55, 239.786, , 531.817, , 7.286, , 86.377, , 325.413, P, -99.990, , 1934.304, P, 25.670, P, 151.059, P, 506.515, 
01/01/2011 09:35, 2011, 1, 1, 9, 35, 239.563, , 532.306, , 7.160, , 86.197, , 325.541, P, -99.990, , 1953.459, P, 42.112, P, 153.116, P, 501.855, 
01/01/2011 10:15, 2011, 1, 1, 10, 15, 239.927, , 531.378, , 7.066, , 86.219, , 325.369, P, -99.990, , 1934.706, P, 29.128, P, 150.891, P, 508.419, 
01/01/2011 10:55, 2011, 1, 1, 10, 55, 239.858, , 531.730, , 7.126, , 86.397, , 325.478, P, -99.990, , 1936.553, P, 37.287, P, 152.659, P, 498.215, 
01/01/2011 11:35, 2011, 1, 1, 11, 35, 239.849, , 532.178, , 7.422, , 86.575, , 325.636, P, -99.990, , 1940.512, P, 26.462, P, 156.535, P, 508.172, 
01/01/2011 12:15, 2011, 1, 1, 12, 15, 239.860, , 531.799, , 7.255, , 86.389, , 325.249, P, -99.990, , 1932.557, P, 21.087, P, 153.234, P, 514.342, 
01/01/2011 12:55, 2011, 1, 1, 12, 55, 239.736, , 532.289, , 7.163, , 86.088, , , , -99.990, , 1920.612, P, 19.859, P, 148.285, P, 512.803, 
01/01/2011 13:35, 2011, 1, 1, 13, 35, 239.604, , 532.051, , 6.922, , 86.096, , , , -99.990, , 1917.708, P, 20.177, P, 145.067, P, 515.462, 
01/01/2011 14:15, 2011, 1, 1, 14, 15, 239.488, , 531.417, , 7.441, , 86.169, , 325.127, , -99.990, , 1915.755, P, 21.878, P, 146.772, P, 514.313, 
01/01/2011 14:55, 2011, 1, 1, 14, 55, 239.458, , 532.001, , 7.308, , 86.415, , 324.939, , -99.990, , 1907.916, P, 17.592, P, 144.302, P, 514.515, 
01/01/2011 15:35, 2011, 1, 1, 15, 35, 239.469, , 531.798, , 7.325, , 86.424, , 325.055, , -99.990, , 1903.084, , 15.357, P, 138.638, , 514.644, 
01/01/2011 16:15, 2011, 1, 1, 16, 15, 239.630, , 530.988, , 7.234, , 86.479, , 324.859, , -99.990, , 1909.422, P, 15.706, P, 148.684, P, 521.588, 
01/01/2011 16:55, 2011, 1, 1, 16, 55, 239.344, , 531.618, , 7.382, , 86.426, , 325.138, , -99.990, , 1901.026, , 17.920, P, 143.381, , 515.719, 
01/01/2011 17:35, 2011, 1, 1, 17, 35, 239.284, , 531.959, , 7.264, , 85.959, , 325.019, , -99.990, , 1891.029, , 17.272, P, 140.251, , 519.307, 
01/01/2011 18:15, 2011, 1, 1, 18, 15, 239.390, , 531.560, , 7.504, , 86.493, , 324.974, , -99.990, , 1895.414, , 18.662, P, 138.978, , 517.026, 
