high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2017 00:04, 2017, 1, 1, 0, 4, , , , , -99.990, , , , , , -99.990, , , , , , , , , 
01/01/2017 01:24, 2017, 1, 1, 1, 24, , , , , -99.990, , , , , , -99.990, , 1942.413, , , , 125.610, , 508.859, 
01/01/2017 02:04, 2017, 1, 1, 2, 4, , , , , -99.990, , 79.767, , , , -99.990, , 1935.496, , 17.494, , 125.814, , 504.810, 
01/01/2017 02:44, 2017, 1, 1, 2, 44, , , 514.039, , -99.990, , 79.664, , 330.214, , -99.990, , 1939.153, , 17.323, , 125.290, , 506.731, 
01/01/2017 03:24, 2017, 1, 1, 3, 24, , , 513.830, , -99.990, , 79.703, , 330.294, , -99.990, , 1943.281, , 18.136, , 125.092, , 511.574, 
01/01/2017 04:04, 2017, 1, 1, 4, 4, , , 513.536, , -99.990, , 80.331, , 330.169, , -99.990, , 1935.464, , 16.732, , 124.824, , 509.938, 
01/01/2017 04:44, 2017, 1, 1, 4, 44, , , 513.742, , -99.990, , 79.888, , 330.413, , -99.990, , 1935.577, , 17.869, , 123.497, , 510.098, 
01/01/2017 05:24, 2017, 1, 1, 5, 24, , , 513.487, , -99.990, , 80.445, , 330.281, , -99.990, , 1935.397, , 18.123, , 122.573, , 506.540, 
01/01/2017 06:04, 2017, 1, 1, 6, 4, , , 513.490, , -99.990, , 80.219, , 330.221, , -99.990, , 1933.182, , 17.209, , 121.797, , 508.178, 
01/01/2017 06:44, 2017, 1, 1, 6, 44, , , , , -99.990, , 80.222, , 329.983, , -99.990, , 1931.563, , 17.709, , 122.436, , 506.272, 
