high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
08/10/1993 05:02, 1993, 8, 10, 5, 2, , , 506.123, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 05:42, 1993, 8, 10, 5, 42, , , 505.189, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 06:22, 1993, 8, 10, 6, 22, , , 504.828, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 07:02, 1993, 8, 10, 7, 2, , , 504.103, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 07:42, 1993, 8, 10, 7, 42, , , 504.814, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 08:22, 1993, 8, 10, 8, 22, , , 504.110, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 09:02, 1993, 8, 10, 9, 2, , , 504.824, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 09:42, 1993, 8, 10, 9, 42, , , 505.895, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 10:22, 1993, 8, 10, 10, 22, , , 505.587, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 11:02, 1993, 8, 10, 11, 2, , , 505.421, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 11:42, 1993, 8, 10, 11, 42, , , 505.731, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 12:22, 1993, 8, 10, 12, 22, , , 503.392, , , , , , , , , , , , -99.990, , , , , 
08/10/1993 13:02, 1993, 8, 10, 13, 2, 261.194, , 504.094, , 113.766, , 100.980, , , , 79.391, , , , -99.990, , , , , 
08/10/1993 14:22, 1993, 8, 10, 14, 22, 261.082, , 505.166, , 108.190, , 101.540, , , , 79.628, , , , -99.990, , , , , 
08/10/1993 15:42, 1993, 8, 10, 15, 42, 261.115, , 505.656, , 112.661, , 101.183, , , , 80.284, , , , -99.990, , , , , 
08/10/1993 17:02, 1993, 8, 10, 17, 2, 260.806, , 504.610, , 114.896, , 100.250, , , , 80.157, , , , -99.990, , , , , 
08/10/1993 18:22, 1993, 8, 10, 18, 22, 261.163, , 505.365, , 113.273, , 101.779, , , , , , , , -99.990, , , , , 
08/10/1993 19:42, 1993, 8, 10, 19, 42, 261.830, , 505.602, , 110.073, , 101.262, , , , 80.023, , , , -99.990, , , , , 
08/10/1993 21:02, 1993, 8, 10, 21, 2, 261.363, , 505.925, , 110.427, , 102.550, , , , 80.352, , , , -99.990, , , , , 
08/10/1993 22:22, 1993, 8, 10, 22, 22, , , 504.724, , 114.005, , 100.579, , , , 79.564, , , , -99.990, , , , , 
08/10/1993 23:42, 1993, 8, 10, 23, 42, 261.592, , 505.423, , 114.037, , 100.869, , , , 79.355, , , , -99.990, , , , , 
08/11/1993 02:20, 1993, 8, 11, 2, 20, , , 506.796, , 111.846, , 100.197, , , , 79.821, , , , -99.990, , , , , 
08/11/1993 03:00, 1993, 8, 11, 3, 0, , , 505.567, , 115.155, , 103.926, P, , , 79.664, , , , -99.990, , , , , 
08/11/1993 03:40, 1993, 8, 11, 3, 40, 261.769, , 506.496, , 116.151, , 99.945, , , , 79.955, , , , -99.990, , , , , 
08/11/1993 04:20, 1993, 8, 11, 4, 20, 261.456, , 505.510, , 115.380, , 101.258, , , , 79.839, , , , -99.990, , , , , 
08/11/1993 05:00, 1993, 8, 11, 5, 0, 261.552, , 505.582, , , , , , , , 79.029, , , , -99.990, , , , , 
08/11/1993 06:23, 1993, 8, 11, 6, 23, 261.843, , 505.578, , 114.326, , 101.932, , , , 79.622, , , , -99.990, , , , , 
08/11/1993 07:03, 1993, 8, 11, 7, 3, , , , , , , , , , , , , , , -99.990, , , , , 
08/11/1993 07:43, 1993, 8, 11, 7, 43, , , , , , , , , , , , , , , -99.990, , , , , 
08/11/1993 08:23, 1993, 8, 11, 8, 23, , , , , 117.653, , 101.769, , , , 78.807, , , , -99.990, , , , , 
08/11/1993 09:05, 1993, 8, 11, 9, 5, , , 505.739, , 118.264, , 101.761, , , , 79.020, , , , -99.990, , , , , 
08/11/1993 09:45, 1993, 8, 11, 9, 45, 261.464, , 505.851, , 114.836, , 100.361, , , , 80.150, , , , -99.990, , , , , 
08/11/1993 10:25, 1993, 8, 11, 10, 25, 261.212, , 505.573, , 113.644, , 99.700, , , , 79.965, , , , -99.990, , , , , 
08/11/1993 11:05, 1993, 8, 11, 11, 5, 261.119, , 505.649, , 114.919, , 101.069, , , , 79.417, , , , -99.990, , , , , 
08/11/1993 12:34, 1993, 8, 11, 12, 34, , , , , , , , , , , , , , , -99.990, , , , , 
08/11/1993 13:14, 1993, 8, 11, 13, 14, , , , , , , , , , , , , , , -99.990, , , , , 
08/11/1993 13:54, 1993, 8, 11, 13, 54, 260.944, , 505.081, , 114.102, , 102.155, , , , 80.304, , , , -99.990, , , , , 
08/11/1993 14:34, 1993, 8, 11, 14, 34, 261.217, , 506.402, , 113.688, , 100.866, , , , 80.533, , , , -99.990, , , , , 
08/11/1993 15:14, 1993, 8, 11, 15, 14, 261.326, , 505.546, , 114.608, , 102.254, , , , 79.993, , , , -99.990, , , , , 
08/11/1993 15:54, 1993, 8, 11, 15, 54, 261.594, , 505.550, , 115.646, , 101.203, , , , 80.552, , , , -99.990, , , , , 
08/11/1993 16:34, 1993, 8, 11, 16, 34, 261.363, , 505.003, , 112.430, , 100.507, , , , 80.363, , , , -99.990, , , , , 
08/11/1993 17:14, 1993, 8, 11, 17, 14, 261.411, , 505.390, , 113.523, , 101.260, , , , 80.022, , , , -99.990, , , , , 
08/11/1993 17:55, 1993, 8, 11, 17, 55, 261.336, , 505.088, , 113.592, , 101.354, , , , 80.795, , , , -99.990, , , , , 
08/11/1993 19:15, 1993, 8, 11, 19, 15, 261.290, , 505.964, , 115.289, , 101.218, , , , 79.788, , , , -99.990, , , , , 
08/11/1993 20:35, 1993, 8, 11, 20, 35, 261.053, , 506.016, , 113.157, , 100.252, , , , 79.708, , , , -99.990, , , , , 
08/11/1993 21:55, 1993, 8, 11, 21, 55, 261.307, , 504.632, , 112.012, , 101.843, , , , 79.560, , , , -99.990, , , , , 
08/11/1993 23:15, 1993, 8, 11, 23, 15, , , , , , , , , , , , , , , -99.990, , , , , 
08/11/1993 23:45, 1993, 8, 11, 23, 45, , , , , , , , , , , , , , , -99.990, , , , , 
08/12/1993 00:05, 1993, 8, 12, 0, 5, , , , , , , , , , , , , , , -99.990, , , , , 
08/12/1993 00:45, 1993, 8, 12, 0, 45, , , , , , , , , , , , , , , -99.990, , , , , 
08/12/1993 01:05, 1993, 8, 12, 1, 5, , , , , , , , , , , , , , , -99.990, , , , , 
08/12/1993 01:25, 1993, 8, 12, 1, 25, , , , , , , , , , , , , , , -99.990, , , , , 
08/12/1993 01:45, 1993, 8, 12, 1, 45, , , , , , , , , , , , , , , -99.990, , , , , 
08/12/1993 02:05, 1993, 8, 12, 2, 5, , , , , , , , , , , , , , , -99.990, , , , , 
08/12/1993 02:50, 1993, 8, 12, 2, 50, 261.376, , 505.364, , 113.849, , 101.009, , , , 80.538, , , , -99.990, , , , , 
08/12/1993 03:30, 1993, 8, 12, 3, 30, 261.722, , 505.391, , 115.969, , 101.912, , , , 79.994, , , , -99.990, , , , , 
08/12/1993 04:10, 1993, 8, 12, 4, 10, 263.352, P, 505.219, , 115.991, , 101.534, , , , 79.672, , , , -99.990, , , , , 
08/12/1993 04:50, 1993, 8, 12, 4, 50, , , 505.264, , 114.519, , 102.398, , , , 79.919, , , , -99.990, , , , , 
08/12/1993 05:30, 1993, 8, 12, 5, 30, 261.762, , 504.964, , 115.174, , 100.719, , , , 80.289, , , , -99.990, , , , , 
08/12/1993 06:10, 1993, 8, 12, 6, 10, 261.352, , 505.203, , 111.314, , 102.258, , , , 80.151, , , , -99.990, , , , , 
08/12/1993 06:50, 1993, 8, 12, 6, 50, 261.470, , 505.300, , 115.346, , 101.650, , , , 79.848, , 1706.831, P, -99.990, , , , , 
08/12/1993 07:30, 1993, 8, 12, 7, 30, 261.175, , 505.446, , 113.783, , 99.274, , , , 80.089, , 1706.927, P, -99.990, , , , , 
08/12/1993 08:10, 1993, 8, 12, 8, 10, 261.240, , 505.625, , 116.106, , 101.911, , , , 79.975, , 1706.345, P, -99.990, , , , , 
08/12/1993 09:30, 1993, 8, 12, 9, 30, 261.245, , 504.821, , 112.538, , 101.219, , , , 80.100, , 1704.664, P, -99.990, , , , , 
08/12/1993 10:50, 1993, 8, 12, 10, 50, 261.320, , 506.232, , 112.375, , 101.458, , , , 80.051, , , , -99.990, , , , , 
08/12/1993 11:30, 1993, 8, 12, 11, 30, 261.404, , 505.624, , 114.131, , 101.677, , , , 79.942, , , , -99.990, , , , , 
08/12/1993 12:10, 1993, 8, 12, 12, 10, 261.439, , 505.861, , 115.395, , 101.898, , , , 79.630, , 1706.551, P, -99.990, , , , , 
08/12/1993 12:50, 1993, 8, 12, 12, 50, 261.438, , 506.174, , 114.239, , 102.258, , , , 79.883, , 1708.834, P, -99.990, , 76.141, P, 507.807, 
08/12/1993 13:30, 1993, 8, 12, 13, 30, 261.237, , 506.319, , 114.719, , 102.408, , , , 80.792, , 1713.175, P, -99.990, , 77.919, P, 509.505, 
08/12/1993 14:10, 1993, 8, 12, 14, 10, , , , , 117.643, , , , , , , , 1709.804, P, -99.990, , 76.235, P, 507.428, 
08/12/1993 14:50, 1993, 8, 12, 14, 50, , , , , 116.289, , , , , , , , 1713.311, P, -99.990, , 75.678, P, 502.083, P
08/12/1993 15:30, 1993, 8, 12, 15, 30, 261.124, , 505.120, , 113.277, , 102.328, , , , 80.080, , 1712.751, P, -99.990, , 74.452, P, 501.035, P
08/12/1993 16:10, 1993, 8, 12, 16, 10, 261.334, , 506.070, , 116.598, , 101.582, , , , 79.153, , 1714.049, P, -99.990, , 72.955, P, 503.943, P
