high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2017 01:01, 2017, 1, 1, 1, 1, 227.150, , 512.491, , -99.990, , 78.739, , 329.286, , -99.990, , 1785.587, , 6.433, P, -99.990, , 556.086, 
01/01/2017 02:21, 2017, 1, 1, 2, 21, 227.027, , 512.482, , -99.990, , 78.501, , 329.358, , -99.990, , 1784.587, , 6.666, P, -99.990, , 554.181, 
01/01/2017 03:41, 2017, 1, 1, 3, 41, 227.014, , 512.826, , -99.990, , 78.524, , 329.510, , -99.990, , 1785.897, , 6.486, P, -99.990, , 556.020, 
01/01/2017 05:01, 2017, 1, 1, 5, 1, 227.096, , 511.859, , -99.990, , 78.749, , 329.572, P, -99.990, , 1785.795, , 6.587, P, -99.990, , 549.913, 
01/01/2017 06:21, 2017, 1, 1, 6, 21, 226.675, , 511.692, , -99.990, , 78.461, , , , -99.990, , , , 6.524, P, -99.990, , , 
01/01/2017 07:41, 2017, 1, 1, 7, 41, 227.172, , , , -99.990, , , , , , -99.990, , , , 6.405, P, -99.990, , 554.526, 
01/01/2017 09:01, 2017, 1, 1, 9, 1, 227.019, , , , -99.990, , , , , , -99.990, , , , 5.567, , -99.990, , 556.829, 
01/01/2017 09:41, 2017, 1, 1, 9, 41, 226.940, , 513.016, , -99.990, , 78.314, , 329.100, , -99.990, , 1784.827, , , , -99.990, , 552.035, 
01/01/2017 10:21, 2017, 1, 1, 10, 21, 226.729, , 512.150, , -99.990, , 78.407, , 329.095, , -99.990, , 1784.692, , , , -99.990, , 554.071, 
01/01/2017 11:01, 2017, 1, 1, 11, 1, 226.973, , 512.135, , -99.990, , 78.732, , 329.130, , -99.990, , 1785.516, , 5.549, , -99.990, , 554.851, 
01/01/2017 11:41, 2017, 1, 1, 11, 41, 226.906, , 512.102, , -99.990, , 78.747, , 329.403, , -99.990, , 1786.276, , , , -99.990, , 553.829, 
01/01/2017 12:21, 2017, 1, 1, 12, 21, 226.683, , 512.128, , -99.990, , 78.692, , 329.101, , -99.990, , 1784.248, , , , -99.990, , 554.834, 
01/01/2017 13:01, 2017, 1, 1, 13, 1, 226.908, , 511.540, , -99.990, , 78.649, , 328.986, , -99.990, , 1785.000, , 5.982, P, -99.990, , 556.505, 
01/01/2017 13:41, 2017, 1, 1, 13, 41, 227.049, , 512.028, , -99.990, , 78.367, , 329.262, , -99.990, , 1784.476, , 6.025, P, -99.990, , 554.623, 
01/01/2017 14:21, 2017, 1, 1, 14, 21, 226.629, , 511.664, , -99.990, , 78.471, , 329.034, , -99.990, , 1783.736, , 6.278, P, -99.990, , 557.451, 
01/01/2017 15:41, 2017, 1, 1, 15, 41, , , , , -99.990, , , , , , -99.990, , 1784.101, , , , -99.990, , 558.460, 
01/01/2017 16:21, 2017, 1, 1, 16, 21, 226.757, , 512.012, , -99.990, , 78.732, , 328.906, , -99.990, , 1783.654, , , , -99.990, , 556.900, 
01/01/2017 17:01, 2017, 1, 1, 17, 1, 226.872, , 512.232, , -99.990, , 78.569, , 329.143, , -99.990, , 1782.808, , 5.695, , -99.990, , 553.203, 
01/01/2017 18:21, 2017, 1, 1, 18, 21, , , 512.067, , -99.990, , 78.550, , 328.788, , -99.990, , 1782.044, , 5.014, , -99.990, , 552.528, 
01/01/2017 19:01, 2017, 1, 1, 19, 1, 226.812, , 511.545, , -99.990, , 78.516, , 328.712, , -99.990, , 1782.920, , 5.415, , -99.990, , 556.959, 
01/01/2017 19:41, 2017, 1, 1, 19, 41, 227.097, , , , -99.990, , 78.217, , 329.081, , -99.990, , 1783.073, , 5.553, , -99.990, , 559.996, 
01/01/2017 20:21, 2017, 1, 1, 20, 21, 226.848, , 512.410, , -99.990, , 78.104, , 328.970, , -99.990, , 1783.857, , 5.911, , -99.990, , 555.899, 
01/01/2017 21:01, 2017, 1, 1, 21, 1, 226.872, , 512.177, , -99.990, , 78.591, , 328.891, , -99.990, , 1783.855, , 5.577, , -99.990, , 555.198, 
01/01/2017 21:41, 2017, 1, 1, 21, 41, 226.800, , 512.201, , -99.990, , 78.729, , 328.697, , -99.990, , 1782.871, , 5.193, , -99.990, , 555.813, 
01/01/2017 22:21, 2017, 1, 1, 22, 21, 226.653, , 511.922, , -99.990, , 78.715, , 328.919, , -99.990, , 1783.669, , 6.141, P, -99.990, , 554.835, 
01/01/2017 23:01, 2017, 1, 1, 23, 1, , , , , -99.990, , , , , , -99.990, , 1783.190, , 5.196, , -99.990, , 558.485, 
01/01/2017 23:41, 2017, 1, 1, 23, 41, 226.601, , 511.709, , -99.990, , 78.421, , 328.858, , -99.990, , 1782.896, , 5.163, , -99.990, , 554.272, 
01/02/2017 00:21, 2017, 1, 2, 0, 21, 226.861, , 511.914, , -99.990, , 78.303, , 329.029, , -99.990, , 1782.911, , 5.222, , -99.990, , 558.005, 
01/02/2017 01:01, 2017, 1, 2, 1, 1, 226.986, , 511.921, , -99.990, , 78.398, , 329.085, , -99.990, , 1783.394, , 5.245, , -99.990, , 558.418, 
01/02/2017 01:41, 2017, 1, 2, 1, 41, 226.884, , 512.161, , -99.990, , 78.510, , 329.077, , -99.990, , 1782.804, , 5.318, , -99.990, , 555.921, 
01/02/2017 02:21, 2017, 1, 2, 2, 21, 226.919, , 511.657, , -99.990, , 78.602, , 328.808, , -99.990, , 1784.014, , 5.141, , -99.990, , 557.801, 
