high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2003 00:45, 2003, 1, 1, 0, 45, , , , , , , , , , , , , 1852.148, , , , 147.146, , 518.371, 
01/01/2003 01:25, 2003, 1, 1, 1, 25, , , , , , , 95.374, , , , 80.359, , 1881.760, , 13.304, , 148.952, , 527.099, 
01/01/2003 02:05, 2003, 1, 1, 2, 5, 255.771, , 546.191, , 30.053, , 94.911, , 318.471, , 80.578, , 1855.821, , 13.467, , 148.716, , 521.685, 
01/01/2003 02:45, 2003, 1, 1, 2, 45, 255.693, , 546.839, , 29.541, , 94.411, , 318.633, , 80.699, , 1873.439, , 12.665, , 143.812, , 525.076, 
01/01/2003 03:25, 2003, 1, 1, 3, 25, 255.323, , 546.563, , 29.950, , 94.804, , 318.573, , 80.141, , 1845.231, , 12.305, , 142.047, , 520.981, 
01/01/2003 04:05, 2003, 1, 1, 4, 5, 255.721, , 546.676, , 29.752, , 95.332, , 318.282, , 80.522, , 1855.536, , 11.756, , 140.374, , 517.022, 
01/01/2003 04:45, 2003, 1, 1, 4, 45, 255.572, , 546.941, , 29.450, , 94.827, , 318.209, , 80.680, , 1835.500, , 11.034, , 139.094, , 520.343, 
01/01/2003 05:25, 2003, 1, 1, 5, 25, 255.987, , 547.062, , 29.340, , 94.761, , 318.619, , 80.617, , 1843.931, , 11.195, , 139.068, , 524.078, 
01/01/2003 06:05, 2003, 1, 1, 6, 5, 256.100, , 546.790, , 29.337, , 94.883, , 318.479, , 80.268, , 1845.894, , 11.151, , 139.250, , 516.434, 
01/01/2003 06:45, 2003, 1, 1, 6, 45, 255.942, , 546.694, , 29.616, , 94.673, , 318.426, , 80.414, , 1829.705, , 11.379, , 139.595, , 517.160, 
01/01/2003 07:25, 2003, 1, 1, 7, 25, 255.600, , 547.123, , 29.144, , 94.706, , 318.445, , 80.682, , 1842.289, , 11.201, , 139.513, , 517.354, 
01/01/2003 08:05, 2003, 1, 1, 8, 5, 255.509, , 546.399, , 29.031, , 95.135, , 318.501, , 80.150, , 1844.179, , 11.727, , 139.206, , 513.132, 
01/01/2003 08:45, 2003, 1, 1, 8, 45, 255.779, , 546.827, , 29.747, , 94.891, , 318.765, , 80.611, , 1841.006, , 11.114, , 139.030, , 511.619, 
01/01/2003 09:25, 2003, 1, 1, 9, 25, 256.061, , 546.545, , 29.841, , 94.860, , 318.516, , 80.426, , 1848.593, , 11.069, , 138.695, , 513.099, 
