high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2015 00:16, 2015, 1, 1, 0, 16, , , , , -99.990, , , , , , -99.990, , , , , , -99.990, , , 
01/01/2015 00:56, 2015, 1, 1, 0, 56, 229.637, , 519.229, , -99.990, , 80.591, , 327.634, , -99.990, , 1772.244, , 4.910, , -99.990, , , 
01/01/2015 01:36, 2015, 1, 1, 1, 36, 229.335, , 519.379, , -99.990, , 80.506, , 327.501, , -99.990, , 1772.421, , 4.981, , -99.990, , 550.266, 
01/01/2015 02:16, 2015, 1, 1, 2, 16, 229.713, , 519.508, , -99.990, , 81.177, , 327.712, , -99.990, , 1772.588, , 4.627, , -99.990, , , 
01/01/2015 02:56, 2015, 1, 1, 2, 56, 229.714, , 518.692, , -99.990, , 80.819, , 327.482, , -99.990, , 1773.615, , 5.427, , -99.990, , 546.386, 
01/01/2015 03:36, 2015, 1, 1, 3, 36, 229.708, , 519.168, , -99.990, , 81.027, , 327.718, , -99.990, , 1773.537, , 5.444, , -99.990, , , 
01/01/2015 04:16, 2015, 1, 1, 4, 16, 229.660, , 519.669, , -99.990, , 80.905, , 327.585, , -99.990, , 1775.422, , 5.564, , -99.990, , 551.184, 
01/01/2015 04:56, 2015, 1, 1, 4, 56, 229.779, , 519.716, , -99.990, , 81.123, , 327.655, , -99.990, , 1773.787, , 5.261, , -99.990, , , 
01/01/2015 05:36, 2015, 1, 1, 5, 36, 229.551, , 519.242, , -99.990, , 80.864, , 327.543, , -99.990, , 1774.556, , 5.551, , -99.990, , 548.891, 
01/01/2015 06:16, 2015, 1, 1, 6, 16, 229.889, , 519.224, , -99.990, , 80.786, , 327.784, , -99.990, , 1773.601, , , , -99.990, , , 
01/01/2015 06:56, 2015, 1, 1, 6, 56, 229.979, , 519.865, , -99.990, , 80.854, , 327.756, , -99.990, , 1776.153, , 5.054, , -99.990, , 548.009, 
01/01/2015 07:36, 2015, 1, 1, 7, 36, 229.875, , 519.563, , -99.990, , 80.826, , 327.576, , -99.990, , 1773.948, , 5.223, , -99.990, , , 
01/01/2015 08:16, 2015, 1, 1, 8, 16, 229.511, , 519.048, , -99.990, , 80.958, , 327.376, , -99.990, , 1774.062, , 5.207, , -99.990, , 551.560, 
01/01/2015 08:56, 2015, 1, 1, 8, 56, 229.668, , 519.415, , -99.990, , 81.154, , 327.553, , -99.990, , 1773.842, , 5.234, , -99.990, , , 
01/01/2015 09:36, 2015, 1, 1, 9, 36, 229.524, , 518.438, , -99.990, , 80.783, , 327.342, , -99.990, , 1775.421, , 5.941, P, -99.990, , 545.398, 
01/01/2015 10:16, 2015, 1, 1, 10, 16, 229.745, , 519.428, , -99.990, , 80.688, , 327.832, , -99.990, , 1775.909, , 7.553, P, -99.990, , , 
01/01/2015 10:56, 2015, 1, 1, 10, 56, 229.641, , 519.389, , -99.990, , 80.931, , 327.724, , -99.990, , 1775.520, , 9.186, P, -99.990, , 543.927, 
01/01/2015 11:36, 2015, 1, 1, 11, 36, 229.731, , 518.695, , -99.990, , 80.878, , 327.580, , -99.990, , 1774.406, , 9.854, P, -99.990, , , 
01/01/2015 12:16, 2015, 1, 1, 12, 16, 229.739, , 519.256, , -99.990, , 80.734, , 327.907, , -99.990, , 1778.491, , 10.931, P, -99.990, , 550.133, 
01/01/2015 12:56, 2015, 1, 1, 12, 56, 229.732, , 519.393, , -99.990, , 80.714, , 327.530, , -99.990, , 1778.621, , 12.644, P, -99.990, , , 
01/01/2015 13:36, 2015, 1, 1, 13, 36, 230.130, , 519.741, , -99.990, , 80.949, , 327.856, , -99.990, , 1777.499, , 11.669, P, -99.990, , 549.750, 
01/01/2015 14:16, 2015, 1, 1, 14, 16, 230.095, , 519.482, , -99.990, , 80.967, , 327.751, , -99.990, , 1776.903, , 10.632, P, -99.990, , , 
01/01/2015 14:56, 2015, 1, 1, 14, 56, 229.448, , 518.759, , -99.990, , 80.945, , 327.408, , -99.990, , 1775.770, , 11.957, P, -99.990, , 540.758, 
01/01/2015 16:16, 2015, 1, 1, 16, 16, , , , , -99.990, , , , , , -99.990, , 1773.918, , , , -99.990, , , 
01/01/2015 16:56, 2015, 1, 1, 16, 56, 229.473, , 518.400, , -99.990, , 81.042, , 327.243, , -99.990, , 1774.589, , 12.004, P, -99.990, , 548.193, 
01/01/2015 18:16, 2015, 1, 1, 18, 16, 229.998, , 519.657, , -99.990, , 81.240, , 327.744, , -99.990, , 1788.464, P, 18.159, P, -99.990, , , 
01/01/2015 18:56, 2015, 1, 1, 18, 56, 229.812, , 520.018, , -99.990, , 80.825, , 327.763, , -99.990, , 1780.683, P, 11.175, P, -99.990, , 546.797, 
01/01/2015 19:36, 2015, 1, 1, 19, 36, 229.824, , 519.622, , -99.990, , 80.918, , 327.632, , -99.990, , 1775.850, , 7.716, P, -99.990, , , 
01/01/2015 20:16, 2015, 1, 1, 20, 16, 229.632, , 519.555, , -99.990, , 81.089, , 327.670, , -99.990, , 1777.454, , 6.752, P, -99.990, , 546.508, 
01/01/2015 20:56, 2015, 1, 1, 20, 56, 230.003, , 519.237, , -99.990, , 81.183, , 327.674, , -99.990, , 1774.299, , 5.975, P, -99.990, , , 
01/01/2015 21:36, 2015, 1, 1, 21, 36, 229.756, , 518.732, , -99.990, , 81.014, , 327.497, , -99.990, , 1775.970, , 7.160, P, -99.990, , 547.691, 
01/01/2015 22:16, 2015, 1, 1, 22, 16, 230.040, , 519.831, , -99.990, , 81.122, , 328.000, , -99.990, , 1775.865, , 8.346, P, -99.990, , , 
01/01/2015 22:56, 2015, 1, 1, 22, 56, 229.930, , 519.350, , -99.990, , 81.101, , 327.839, , -99.990, , 1776.594, , 7.760, P, -99.990, , 547.373, 
01/01/2015 23:36, 2015, 1, 1, 23, 36, 229.634, , 519.161, , -99.990, , 81.118, , 327.531, , -99.990, , 1777.448, , 7.809, P, -99.990, , , 
01/02/2015 00:16, 2015, 1, 2, 0, 16, 229.486, , 518.954, , -99.990, , 81.089, , 327.436, , -99.990, , 1773.949, , 7.747, P, -99.990, , 550.578, 
01/02/2015 00:56, 2015, 1, 2, 0, 56, 229.774, , 519.596, , -99.990, , 80.950, , 327.793, , -99.990, , 1772.853, , 8.398, P, -99.990, , , 
01/02/2015 01:36, 2015, 1, 2, 1, 36, 229.346, , 519.185, , -99.990, , 80.806, , 327.533, , -99.990, , 1774.041, , 9.284, P, -99.990, , 546.457, 
01/02/2015 02:16, 2015, 1, 2, 2, 16, 229.988, , 519.641, , -99.990, , 81.330, , 327.936, , -99.990, , 1771.740, , 8.759, P, -99.990, , , 
01/02/2015 02:56, 2015, 1, 2, 2, 56, 229.711, , 519.477, , -99.990, , 80.819, , 327.490, , -99.990, , 1773.042, , 9.340, P, -99.990, , 545.180, 
01/02/2015 03:36, 2015, 1, 2, 3, 36, 230.082, , 519.529, , -99.990, , 81.453, , 327.605, , -99.990, , 1771.207, , 9.141, P, -99.990, , , 
01/02/2015 04:16, 2015, 1, 2, 4, 16, 229.634, , 518.649, , -99.990, , 81.121, , 327.595, , -99.990, , 1772.990, , 8.620, P, -99.990, , 548.766, 
01/02/2015 04:56, 2015, 1, 2, 4, 56, 229.649, , 519.031, , -99.990, , 81.302, , 327.803, , -99.990, , 1775.765, , 8.206, P, -99.990, , , 
01/02/2015 05:36, 2015, 1, 2, 5, 36, 229.460, , 519.371, , -99.990, , 80.873, , 327.791, , -99.990, , 1774.374, , 8.648, P, -99.990, , 549.307, 
01/02/2015 06:16, 2015, 1, 2, 6, 16, 229.822, , 519.238, , -99.990, , 81.021, , 327.570, , -99.990, , , , 8.445, P, -99.990, , , 
01/02/2015 06:56, 2015, 1, 2, 6, 56, 229.941, , 519.255, , -99.990, , 81.586, P, 327.695, , -99.990, , , , 8.597, P, -99.990, , 540.625, 
01/02/2015 07:36, 2015, 1, 2, 7, 36, 229.582, , 518.752, , -99.990, , , , 327.373, , -99.990, , 1773.905, , 9.218, P, -99.990, , , 
01/02/2015 08:16, 2015, 1, 2, 8, 16, 229.718, , 519.498, , -99.990, , 80.749, , 327.684, , -99.990, , 1774.755, , 8.706, P, -99.990, , 547.714, 
01/02/2015 08:56, 2015, 1, 2, 8, 56, 229.608, , 519.174, , -99.990, , 81.408, , 327.805, , -99.990, , 1774.447, , 9.094, P, -99.990, , , 
01/02/2015 09:36, 2015, 1, 2, 9, 36, 229.557, , 518.493, , -99.990, , 80.915, , 327.836, , -99.990, , 1774.996, , 9.039, P, -99.990, , 547.065, 
01/02/2015 10:16, 2015, 1, 2, 10, 16, 230.013, , 518.922, , -99.990, , 80.917, , 327.926, , -99.990, , 1777.185, P, 9.319, P, -99.990, , , 
01/02/2015 10:56, 2015, 1, 2, 10, 56, 229.552, , 519.278, , -99.990, , 81.157, , 327.563, , -99.990, , 1777.893, P, 10.164, P, -99.990, , 542.969, 
01/02/2015 11:36, 2015, 1, 2, 11, 36, 229.793, , 519.190, , -99.990, , 81.111, , 327.674, , -99.990, , 1775.566, , 10.686, P, -99.990, , , 
01/02/2015 12:16, 2015, 1, 2, 12, 16, 229.644, , 519.447, , -99.990, , 81.109, , 327.945, , -99.990, , 1778.695, P, 10.300, P, -99.990, , 541.944, 
01/02/2015 12:56, 2015, 1, 2, 12, 56, 229.624, , 519.235, , -99.990, , 80.939, , 327.715, , -99.990, , 1775.589, , 10.442, P, -99.990, , , 
01/02/2015 13:36, 2015, 1, 2, 13, 36, 230.065, , 519.457, , -99.990, , 80.522, , 327.951, , -99.990, , 1777.228, P, 10.352, P, -99.990, , 544.376, 
01/02/2015 14:16, 2015, 1, 2, 14, 16, 230.389, , 520.313, , -99.990, , 81.314, , 328.294, P, -99.990, , 1777.388, P, 10.838, P, -99.990, , , 
01/02/2015 14:56, 2015, 1, 2, 14, 56, , , 519.201, , -99.990, , 80.933, , 327.474, , -99.990, , 1779.462, P, 11.401, P, -99.990, , 537.078, 
01/02/2015 16:16, 2015, 1, 2, 16, 16, , , , , -99.990, , , , , , -99.990, , 1780.849, P, , , -99.990, , , 
01/02/2015 16:56, 2015, 1, 2, 16, 56, 229.915, , 519.070, , -99.990, , 81.424, , 327.982, , -99.990, , 1780.696, P, 13.827, P, -99.990, , 538.922, 
01/02/2015 18:16, 2015, 1, 2, 18, 16, 229.913, , 519.549, , -99.990, , 81.188, , 327.810, , -99.990, , 1783.533, P, 15.963, P, -99.990, , , 
01/02/2015 18:56, 2015, 1, 2, 18, 56, 229.750, , 519.037, , -99.990, , 81.075, , 327.839, , -99.990, , 1789.548, P, 14.721, P, -99.990, , 530.845, P
01/02/2015 19:36, 2015, 1, 2, 19, 36, 229.706, , 519.003, , -99.990, , 80.789, , 327.951, , -99.990, , 1793.608, P, 14.923, P, -99.990, , , 
01/02/2015 20:16, 2015, 1, 2, 20, 16, 229.655, , 519.183, , -99.990, , 80.878, , 327.889, , -99.990, , 1800.788, P, 16.304, P, -99.990, , 534.325, P
01/02/2015 20:56, 2015, 1, 2, 20, 56, 230.402, , 519.935, , -99.990, , 81.183, , 328.423, P, -99.990, , 1798.448, P, 14.460, P, -99.990, , , 
01/02/2015 21:36, 2015, 1, 2, 21, 36, 230.194, , 519.545, , -99.990, , 81.377, , 328.800, P, -99.990, , 1820.763, P, 12.739, P, -99.990, , 539.186, 
01/02/2015 22:16, 2015, 1, 2, 22, 16, 230.277, , 519.959, , -99.990, , 81.110, , 328.578, P, -99.990, , 1830.522, P, 14.337, P, -99.990, , , 
01/02/2015 22:56, 2015, 1, 2, 22, 56, 230.140, , 519.379, , -99.990, , 80.768, , 328.006, , -99.990, , 1798.747, P, 13.025, P, -99.990, , 538.687, 
01/02/2015 23:36, 2015, 1, 2, 23, 36, 230.302, , 519.860, , -99.990, , 81.265, , 328.218, P, -99.990, , 1798.611, P, 12.385, P, -99.990, , , 
01/03/2015 00:16, 2015, 1, 3, 0, 16, 229.722, , 519.282, , -99.990, , 80.863, , 328.210, P, -99.990, , 1814.599, P, 13.654, P, -99.990, , 539.448, 
01/03/2015 00:56, 2015, 1, 3, 0, 56, 230.394, , 520.593, , -99.990, , 81.409, , 328.458, P, -99.990, , 1822.321, P, 15.026, P, -99.990, , , 
01/03/2015 01:36, 2015, 1, 3, 1, 36, 230.012, , 519.489, , -99.990, , 81.216, , 328.085, , -99.990, , 1818.621, P, 11.828, P, -99.990, , 528.423, P
01/03/2015 02:16, 2015, 1, 3, 2, 16, 230.158, , 520.035, , -99.990, , 81.636, P, 328.375, P, -99.990, , 1808.398, P, 11.221, P, -99.990, , , 
01/03/2015 02:56, 2015, 1, 3, 2, 56, 230.077, , 519.989, , -99.990, , 81.219, , 328.274, P, -99.990, , 1810.093, P, 12.770, P, -99.990, , 532.477, P
01/03/2015 03:36, 2015, 1, 3, 3, 36, 230.022, , 519.984, , -99.990, , 80.970, , 328.046, , -99.990, , 1786.522, P, 13.620, P, -99.990, , , 
01/03/2015 04:16, 2015, 1, 3, 4, 16, 229.768, , 518.856, , -99.990, , 81.052, , 327.825, , -99.990, , 1789.028, P, 13.889, P, -99.990, , 541.135, 
01/03/2015 04:56, 2015, 1, 3, 4, 56, 230.111, , 519.615, , -99.990, , 81.210, , 327.823, , -99.990, , 1777.675, P, 11.383, P, -99.990, , , 
01/03/2015 05:36, 2015, 1, 3, 5, 36, 229.595, , 518.393, , -99.990, , 81.126, , 327.673, , -99.990, , 1781.125, P, 12.917, P, -99.990, , 543.400, 
01/03/2015 06:16, 2015, 1, 3, 6, 16, , , , , -99.990, , 80.603, , , , -99.990, , 1777.883, P, 13.004, P, -99.990, , , 
01/03/2015 06:56, 2015, 1, 3, 6, 56, 229.582, , 518.715, , -99.990, , 81.018, , 327.604, , -99.990, , 1786.902, P, 13.570, P, -99.990, , 536.004, P
01/03/2015 07:36, 2015, 1, 3, 7, 36, 229.598, , 518.463, , -99.990, , 80.638, , 327.851, , -99.990, , 1786.152, P, 12.582, P, -99.990, , , 
01/03/2015 08:16, 2015, 1, 3, 8, 16, 229.578, , 519.150, , -99.990, , 80.951, , 327.460, , -99.990, , 1774.842, , 10.345, P, -99.990, , 544.508, 
