high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/1995 00:02, 1995, 1, 1, 0, 2, , , , , , , , , , , , , , , , , , , , 
01/01/1995 00:42, 1995, 1, 1, 0, 42, 268.900, , 532.057, , 119.051, , 103.909, , 312.119, , 84.501, , 1834.979, , 12.759, , 131.454, , 502.107, 
01/01/1995 01:22, 1995, 1, 1, 1, 22, 268.185, , 531.659, , 118.592, , 103.609, , 312.099, , 84.206, , 1831.606, , 13.096, , 131.170, , 502.420, 
01/01/1995 02:02, 1995, 1, 1, 2, 2, 268.570, , 531.621, , 118.826, , 103.551, , 312.366, , 84.625, , 1831.846, , 13.061, , 130.712, , 502.058, 
01/01/1995 02:42, 1995, 1, 1, 2, 42, 268.459, , 532.072, , 118.980, , 103.670, , 312.266, , 84.310, , 1828.097, , 12.222, , 130.493, , 496.921, 
01/01/1995 03:22, 1995, 1, 1, 3, 22, 268.814, , 531.745, , 118.895, , 103.100, , 312.233, , 84.443, , 1835.907, , 13.567, , 129.808, , 492.463, 
01/01/1995 04:02, 1995, 1, 1, 4, 2, 269.066, , 532.610, , 118.641, , 103.902, , 312.198, , 84.719, , 1829.771, , 14.174, , 130.081, , 494.139, 
01/01/1995 05:22, 1995, 1, 1, 5, 22, 269.080, , 531.320, , 118.373, , 103.894, , 312.238, , 84.780, , 1819.916, , 12.771, , 124.287, , 506.727, 
01/01/1995 06:42, 1995, 1, 1, 6, 42, 268.107, , 530.177, , 118.299, , 103.684, , 312.159, , 83.889, , 1821.050, , 13.690, , 123.981, , 499.328, 
01/01/1995 08:02, 1995, 1, 1, 8, 2, 268.339, , 531.259, , 116.583, , 102.958, , 311.914, , 84.357, , 1819.995, , 13.167, , 122.942, , 503.574, 
01/01/1995 09:23, 1995, 1, 1, 9, 23, 267.968, , 531.195, , 118.096, , 103.287, , 311.905, , 84.282, , 1823.156, , 12.451, , 122.072, , 501.210, 
01/01/1995 10:43, 1995, 1, 1, 10, 43, 268.116, , 531.368, , 118.415, , 103.545, , 312.036, , 84.417, , 1815.258, , 12.710, , 123.094, , 505.215, 
01/01/1995 12:03, 1995, 1, 1, 12, 3, 267.682, , 530.927, , 116.769, , 103.685, , 312.144, , 84.147, , 1822.551, , 13.141, , 125.467, , 498.473, 
01/01/1995 13:23, 1995, 1, 1, 13, 23, 268.743, , 530.922, , 119.620, , 102.910, , 312.301, , 84.338, , 1822.949, , 12.545, , 125.802, , 504.856, 
01/01/1995 14:43, 1995, 1, 1, 14, 43, 268.514, , 531.068, , 118.732, , 102.941, , , , 84.478, , 1828.369, , 11.436, , 127.812, , 502.437, 
