high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2015 01:07, 2015, 1, 1, 1, 7, , , , , -99.990, , , , , , -99.990, , 1921.197, , , , 127.417, , 513.863, 
01/01/2015 01:47, 2015, 1, 1, 1, 47, , , , , -99.990, , 83.167, , , , -99.990, , 1919.605, , 13.656, , 127.019, , 515.190, 
01/01/2015 02:27, 2015, 1, 1, 2, 27, 233.536, , 520.915, , -99.990, , 83.242, , 328.902, , -99.990, , 1918.234, , 13.704, , 126.440, , 511.463, 
01/01/2015 03:07, 2015, 1, 1, 3, 7, 233.641, , 520.954, , -99.990, , 82.808, , 328.664, , -99.990, , 1920.150, , 13.974, , 126.031, , 515.698, 
01/01/2015 03:47, 2015, 1, 1, 3, 47, 233.705, , 520.988, , -99.990, , 83.116, , 329.174, , -99.990, , 1916.859, , 13.131, , 126.340, , 515.300, 
01/01/2015 04:27, 2015, 1, 1, 4, 27, 233.925, , 520.938, , -99.990, , 83.227, , 329.096, , -99.990, , 1918.137, , 13.982, , 125.464, , 515.823, 
01/01/2015 05:07, 2015, 1, 1, 5, 7, 232.852, , 520.483, , -99.990, , , , 328.866, , -99.990, , 1920.481, , 13.722, , 125.570, , 517.226, 
01/01/2015 05:47, 2015, 1, 1, 5, 47, 234.195, , 521.170, , -99.990, , 82.842, , 328.977, , -99.990, , 1921.649, , 13.066, , 125.547, , 515.877, 
01/01/2015 06:27, 2015, 1, 1, 6, 27, 233.337, , 521.409, , -99.990, , 82.264, , 329.328, , -99.990, , 1914.523, , 13.586, , 123.389, , 524.087, 
01/01/2015 07:07, 2015, 1, 1, 7, 7, 233.338, , 521.372, , -99.990, , 82.281, , 329.190, , -99.990, , 1904.197, , 12.976, , 121.015, , 517.874, 
01/01/2015 07:47, 2015, 1, 1, 7, 47, 233.506, , 520.878, , -99.990, , 83.183, , 329.007, , -99.990, , 1900.211, , 12.802, , 118.772, , 521.494, 
01/01/2015 08:27, 2015, 1, 1, 8, 27, 233.368, , 520.914, , -99.990, , 82.254, , 328.988, , -99.990, , 1894.663, , 12.360, , 115.335, , 519.011, 
01/01/2015 09:07, 2015, 1, 1, 9, 7, 233.112, , 520.653, , -99.990, , 83.794, , 328.991, , -99.990, , 1887.943, , 12.859, , 112.999, , 523.176, 
01/01/2015 09:47, 2015, 1, 1, 9, 47, 233.065, , 520.982, , -99.990, , 82.306, , 328.975, , -99.990, , 1893.877, , 12.693, , 113.926, , 524.189, 
01/01/2015 10:27, 2015, 1, 1, 10, 27, 233.530, , 520.911, , -99.990, , 82.230, , 328.520, , -99.990, , 1895.847, , 12.165, , 115.282, , 520.980, 
01/01/2015 11:07, 2015, 1, 1, 11, 7, 233.220, , 520.723, , -99.990, , 82.794, , 328.915, , -99.990, , 1895.277, , 12.573, , 115.632, , 520.265, 
01/01/2015 11:47, 2015, 1, 1, 11, 47, 233.737, , 521.311, , -99.990, , 82.721, , 328.858, , -99.990, , 1898.737, , 12.515, , 115.640, , 519.021, 
