high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/1999 00:46, 1999, 1, 1, 0, 46, , , , , , , , , , , , , 1872.696, , , , , , , 
01/01/1999 01:26, 1999, 1, 1, 1, 26, , , , , , , , , , , , , 1877.375, , , , , , , 
01/01/1999 02:06, 1999, 1, 1, 2, 6, 262.423, , 544.923, , 61.479, , 98.940, , 315.481, , 82.829, , 1866.611, , 13.544, , , , , 
01/01/1999 02:46, 1999, 1, 1, 2, 46, 262.760, , 544.786, , 60.646, , 98.864, , 315.307, , 82.922, , 1868.015, , 12.921, , , , , 
01/01/1999 03:26, 1999, 1, 1, 3, 26, 262.810, , 544.199, , 60.708, , 98.108, , 315.529, , 82.943, , 1868.854, , 12.761, , , , , 
01/01/1999 04:06, 1999, 1, 1, 4, 6, 262.723, , 544.229, , 61.075, , 98.221, , 315.402, , 83.017, , 1863.348, , 12.899, , , , , 
01/01/1999 04:46, 1999, 1, 1, 4, 46, 263.096, , 543.820, , 61.109, , 98.589, , 315.450, , 83.424, , 1871.694, , 13.176, , , , , 
01/01/1999 05:26, 1999, 1, 1, 5, 26, 262.211, , 544.109, , 60.384, , 97.234, , 315.358, , 83.025, , 1862.172, , 12.136, , , , , 
01/01/1999 06:06, 1999, 1, 1, 6, 6, 263.046, , 544.428, , 59.939, , 97.448, , 315.606, , 83.119, , 1853.976, , 11.733, , , , , 
01/01/1999 06:46, 1999, 1, 1, 6, 46, 262.351, , 543.834, , 59.765, , 97.507, , 315.348, , 82.846, , 1854.031, , 12.617, , , , , 
01/01/1999 07:26, 1999, 1, 1, 7, 26, 262.733, , 544.285, , 60.821, , 97.556, , 315.160, , 83.048, , 1851.807, , 12.614, , , , , 
01/01/1999 08:06, 1999, 1, 1, 8, 6, 262.749, , 543.819, , 61.423, , 98.919, , 315.145, , 82.595, , 1855.410, , 12.023, , , , , 
01/01/1999 08:46, 1999, 1, 1, 8, 46, 262.257, , 544.364, , 60.412, , 97.192, , 315.373, , 83.500, , 1848.123, , 11.229, , , , , 
01/01/1999 09:26, 1999, 1, 1, 9, 26, 261.803, , 543.434, , 59.480, , 97.648, , 315.367, , 83.320, , 1849.980, , 12.409, , , , , 
01/01/1999 10:06, 1999, 1, 1, 10, 6, 262.479, , 544.373, , 61.363, , 98.412, , 315.627, , 82.770, , 1848.171, , 12.412, , , , , 
01/01/1999 10:46, 1999, 1, 1, 10, 46, 262.664, , 544.413, , 60.213, , 98.908, , 315.417, , 82.902, , 1845.830, , 11.780, , , , , 
01/01/1999 11:26, 1999, 1, 1, 11, 26, 262.743, , 543.904, , 60.850, , 98.417, , 315.059, , 83.353, , 1848.408, , 12.982, , , , , 
01/01/1999 12:06, 1999, 1, 1, 12, 6, 262.783, , 544.587, , 60.513, , 98.199, , 315.440, , 82.845, , 1859.329, , 12.880, , , , , 
01/01/1999 12:46, 1999, 1, 1, 12, 46, 263.096, , 544.323, , 61.767, , 98.336, , 315.618, , 82.949, , 1862.700, , 13.667, , , , , 
01/01/1999 13:26, 1999, 1, 1, 13, 26, 263.183, , 544.500, , 60.536, , 99.221, , 315.254, , 82.741, , 1864.713, , 13.004, , , , , 
01/01/1999 14:06, 1999, 1, 1, 14, 6, 263.209, , 544.289, , 60.455, , 97.991, , 315.422, , 83.115, , 1862.744, , 13.417, , , , , 
01/01/1999 14:46, 1999, 1, 1, 14, 46, 262.706, , 544.229, , 60.685, , 98.012, , 315.108, , 82.925, , , , 13.018, , , , , 
01/01/1999 15:26, 1999, 1, 1, 15, 26, , , , , , , , , , , , , , , , , , , , 
01/01/1999 17:02, 1999, 1, 1, 17, 2, , , 543.098, , 59.284, , 98.947, , , , 82.871, , , , 12.362, , , , , 
01/01/1999 17:42, 1999, 1, 1, 17, 42, 262.864, , 545.024, , 60.403, , 98.294, , , , 82.610, , , , 11.903, , , , , 
01/01/1999 18:22, 1999, 1, 1, 18, 22, 262.494, , 543.831, , 59.964, , 98.323, , 315.278, , 82.681, , , , 13.241, , , , , 
01/01/1999 19:02, 1999, 1, 1, 19, 2, , , 543.542, , 59.177, , 98.505, , 315.080, , 82.973, , 1856.970, , 13.881, , , , , 
01/01/1999 19:42, 1999, 1, 1, 19, 42, , , , , 59.727, , 97.857, , 315.215, , 82.803, , 1855.555, , 12.938, , , , , 
01/01/1999 20:22, 1999, 1, 1, 20, 22, 262.536, , 542.608, , 63.175, , 98.082, , 315.070, , 82.724, , 1853.319, , 12.193, , , , , 
01/01/1999 21:02, 1999, 1, 1, 21, 2, 262.411, , 545.500, , , , 97.719, , 315.564, , 83.441, , 1856.006, , 10.652, , , , , 
01/01/1999 21:42, 1999, 1, 1, 21, 42, 262.967, , 545.281, , 60.504, , 99.131, , 315.313, , 83.152, , 1859.783, , 11.234, , , , , 
01/01/1999 22:22, 1999, 1, 1, 22, 22, 263.941, , 546.984, P, 60.462, , , , 315.529, , 83.214, , 1861.785, , 12.236, , , , , 
01/01/1999 23:02, 1999, 1, 1, 23, 2, 263.433, , 545.323, , 61.200, , 97.132, , 315.431, , 82.694, , 1862.243, , 13.710, , , , , 
01/01/1999 23:42, 1999, 1, 1, 23, 42, 263.014, , 545.080, , 58.400, , 98.805, , 314.777, , 83.865, , 1856.022, , , , , , , 
01/02/1999 00:22, 1999, 1, 2, 0, 22, 262.082, , , , 60.520, , 99.613, , 315.255, , 83.527, , 1857.833, , 12.184, , , , , 
01/02/1999 01:42, 1999, 1, 2, 1, 42, 263.279, , 542.046, , 58.809, , 101.003, P, , , 83.897, , 1851.209, , , , , , , 
01/02/1999 02:22, 1999, 1, 2, 2, 22, 261.922, , 545.007, , , , , , 315.383, , 83.227, , 1855.887, , , , , , , 
01/02/1999 03:42, 1999, 1, 2, 3, 42, 261.767, , 544.487, , , , , , 315.905, , , , 1853.501, , 10.328, , , , , 
01/02/1999 05:02, 1999, 1, 2, 5, 2, , , 545.402, , , , , , 315.170, , 84.343, P, , , 13.793, , , , , 
01/02/1999 06:22, 1999, 1, 2, 6, 22, 262.326, , 544.965, , , , 98.555, , 315.503, , 83.203, , 1862.965, , 13.320, , , , , 
01/02/1999 07:42, 1999, 1, 2, 7, 42, , , , , , , 98.968, , 315.625, , 83.814, , 1877.114, , 14.334, , , , , 
01/02/1999 09:02, 1999, 1, 2, 9, 2, 262.139, , 544.823, , 58.375, , 99.228, , 315.422, , 82.396, , 1871.937, , , , , , , 
01/02/1999 10:23, 1999, 1, 2, 10, 23, 263.567, , 545.988, , 60.155, , 99.546, , 315.697, , 83.294, , 1867.762, , 12.406, , , , , 
01/02/1999 11:43, 1999, 1, 2, 11, 43, 262.337, , 545.645, , 59.568, , , , 315.832, , 82.592, , 1860.048, , 12.879, , , , , 
01/02/1999 13:03, 1999, 1, 2, 13, 3, 262.951, , 545.234, , , , 98.706, , 315.606, , 82.398, , 1864.998, , 11.769, , , , , 
01/02/1999 14:23, 1999, 1, 2, 14, 23, 262.929, , 546.117, P, 60.624, , 97.884, , 315.314, , , , 1860.888, , 12.028, , , , , 
01/02/1999 15:43, 1999, 1, 2, 15, 43, 262.937, , 546.930, P, 63.747, P, 100.950, P, 315.446, , 84.136, P, 1861.573, , 12.806, , , , , 
01/02/1999 17:03, 1999, 1, 2, 17, 3, 262.712, , 544.669, , 59.451, , , , 315.913, , 83.314, , , , 13.736, , , , , 
01/02/1999 18:23, 1999, 1, 2, 18, 23, 262.436, , 544.700, , 57.508, , 97.610, , 315.046, , , , 1859.646, , 11.851, , , , , 
01/02/1999 19:43, 1999, 1, 2, 19, 43, 263.053, , 545.174, , 59.206, , 99.411, , 315.405, , 82.377, , 1861.344, , 11.632, , , , , 
