high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2014 00:21, 2014, 1, 1, 0, 21, , , 522.078, , -99.990, , 81.733, , 327.151, P, -99.990, , 1785.886, P, 8.971, P, -99.990, , 543.441, 
01/01/2014 01:01, 2014, 1, 1, 1, 1, 231.120, , 522.021, , -99.990, , 81.934, , 326.546, , -99.990, , 1793.734, P, 10.258, P, -99.990, , 543.365, 
01/01/2014 01:41, 2014, 1, 1, 1, 41, 231.678, , 522.014, , -99.990, , 81.989, , 326.747, , -99.990, , 1789.458, P, 15.557, P, -99.990, , 543.128, 
01/01/2014 02:21, 2014, 1, 1, 2, 21, 231.966, , 522.508, , -99.990, , 81.989, , 327.024, P, -99.990, , 1779.867, P, 10.545, P, -99.990, , 546.668, 
01/01/2014 03:01, 2014, 1, 1, 3, 1, 231.664, , 521.580, , -99.990, , 81.935, , 326.822, , -99.990, , 1801.458, P, 11.324, P, -99.990, , 537.595, 
01/01/2014 03:41, 2014, 1, 1, 3, 41, 231.873, , 521.737, , -99.990, , 82.097, , 326.465, , -99.990, , 1783.146, P, 9.178, P, -99.990, , 543.946, 
01/01/2014 04:21, 2014, 1, 1, 4, 21, 231.675, , 521.892, , -99.990, , 81.679, , 326.524, , -99.990, , 1793.393, P, 9.258, P, -99.990, , 546.532, 
01/01/2014 05:01, 2014, 1, 1, 5, 1, 231.954, , 522.423, , -99.990, , 81.729, , 326.586, , -99.990, , 1785.972, P, 8.696, P, -99.990, , 545.628, 
01/01/2014 05:41, 2014, 1, 1, 5, 41, 231.592, , 522.011, , -99.990, , 81.767, , 326.625, , -99.990, , 1782.443, P, 9.570, P, -99.990, , 535.942, 
01/01/2014 06:21, 2014, 1, 1, 6, 21, 231.395, , 522.279, , -99.990, , 81.801, , 326.662, , -99.990, , 1779.268, P, 8.738, P, -99.990, , 534.912, P
