high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2003 00:25, 2003, 1, 1, 0, 25, , , 541.568, , 28.842, , 93.080, , , , 80.469, , 1724.588, , 6.499, P, -99.990, , 557.681, 
01/01/2003 01:05, 2003, 1, 1, 1, 5, 252.420, , 541.702, , 28.921, , 92.389, , 316.936, , 80.474, , 1724.561, , 6.101, P, -99.990, , 559.742, 
01/01/2003 01:45, 2003, 1, 1, 1, 45, 252.669, , 540.889, , 28.414, , 92.911, , 317.111, , 80.420, , 1721.340, , 5.651, P, -99.990, , 548.572, 
01/01/2003 02:25, 2003, 1, 1, 2, 25, 252.960, , 541.346, , 29.227, , 92.804, , 317.287, , 80.390, , 1722.360, , 5.527, P, -99.990, , 582.736, 
01/01/2003 03:05, 2003, 1, 1, 3, 5, 252.822, , 541.341, , 29.553, , 92.947, , 317.025, , 80.415, , 1722.459, , 5.483, P, -99.990, , 560.554, 
01/01/2003 03:45, 2003, 1, 1, 3, 45, 252.673, , 541.400, , 29.145, , 92.806, , 317.350, , 80.961, P, 1720.864, , 5.455, P, -99.990, , 558.670, 
01/01/2003 04:25, 2003, 1, 1, 4, 25, 252.503, , 542.275, , 28.551, , 92.867, , 317.328, , 80.653, P, 1721.347, , 5.499, P, -99.990, , 545.813, 
01/01/2003 05:05, 2003, 1, 1, 5, 5, 252.657, , 542.756, P, 28.841, , 93.204, , 317.227, , 80.506, , 1722.619, , 6.219, P, -99.990, , 547.408, 
01/01/2003 05:45, 2003, 1, 1, 5, 45, 252.594, , 541.735, , 29.023, , 93.106, , 317.097, , 80.002, , 1722.401, , 6.309, P, -99.990, , 557.550, 
01/01/2003 06:25, 2003, 1, 1, 6, 25, 252.696, , 541.544, , 28.854, , 92.945, , 317.677, P, 80.778, P, 1723.786, , 5.675, P, -99.990, , 553.238, 
01/01/2003 07:05, 2003, 1, 1, 7, 5, 252.979, , 541.432, , 28.729, , 93.311, , 317.541, P, 80.039, , 1722.210, , 4.966, , -99.990, , 543.750, 
01/01/2003 07:45, 2003, 1, 1, 7, 45, 252.737, , 541.614, , 28.674, , 93.036, , 317.151, , 80.766, P, 1723.854, , 5.625, P, -99.990, , 556.640, 
01/01/2003 08:25, 2003, 1, 1, 8, 25, 252.492, , 540.767, , 30.262, P, 92.928, , 317.428, , 80.616, , 1724.094, , 5.635, P, -99.990, , 538.327, 
01/01/2003 09:05, 2003, 1, 1, 9, 5, 252.664, , 541.287, , 28.568, , 92.835, , 317.409, , 80.262, , 1723.285, , 6.071, P, -99.990, , 565.728, 
01/01/2003 09:45, 2003, 1, 1, 9, 45, 252.592, , 541.669, , 29.596, , 92.777, , 317.223, , 80.514, , 1723.194, , 5.503, P, -99.990, , 564.711, 
01/01/2003 10:25, 2003, 1, 1, 10, 25, 252.733, , 541.124, , 29.269, , 92.747, , 317.530, P, 80.550, , 1723.493, , 6.076, P, -99.990, , 566.365, 
01/01/2003 11:05, 2003, 1, 1, 11, 5, 252.828, , 540.230, , 28.376, , 92.950, , 317.128, , 80.264, , 1723.495, , 5.511, P, -99.990, , 552.688, 
01/01/2003 11:45, 2003, 1, 1, 11, 45, 252.588, , 540.506, , 30.033, P, 92.847, , 317.110, , 80.319, , 1723.555, , 5.468, P, -99.990, , 559.963, 
01/01/2003 12:25, 2003, 1, 1, 12, 25, 252.656, , 540.699, , 28.996, , 92.979, , 317.335, , 80.541, , 1722.421, , 5.584, P, -99.990, , 543.804, 
01/01/2003 13:05, 2003, 1, 1, 13, 5, 252.658, , 540.773, , 29.316, , 93.755, P, 317.180, , 80.433, , 1723.611, , 5.113, , -99.990, , 546.759, 
01/01/2003 13:45, 2003, 1, 1, 13, 45, 252.575, , 541.583, , 29.491, , 93.385, , 316.935, , 80.313, , 1722.164, , 5.063, , -99.990, , 559.094, 
01/01/2003 14:25, 2003, 1, 1, 14, 25, 252.497, , 541.448, , 28.798, , 93.027, , 316.714, , 80.139, , 1721.120, , 5.039, , -99.990, , , 
01/01/2003 15:05, 2003, 1, 1, 15, 5, 252.566, , 541.922, , 28.567, , 93.133, , 316.716, , 80.357, , 1722.006, , 5.036, , -99.990, , 549.533, 
01/01/2003 16:25, 2003, 1, 1, 16, 25, , , , , , , , , , , , , 1720.907, , , , -99.990, , 541.219, 
01/01/2003 17:05, 2003, 1, 1, 17, 5, 252.126, , 540.639, , 28.701, , 93.042, , 316.984, , 80.130, , 1721.940, , 4.664, , -99.990, , 569.971, 
01/01/2003 17:45, 2003, 1, 1, 17, 45, 252.183, , 540.363, , 29.001, , 92.864, , 316.777, , 79.909, , 1721.555, , 4.559, , -99.990, , 552.440, 
01/01/2003 18:25, 2003, 1, 1, 18, 25, 252.151, , 541.084, , 29.259, , 92.652, , 316.862, , 79.966, , 1721.864, , 4.500, , -99.990, , 555.168, 
01/01/2003 19:05, 2003, 1, 1, 19, 5, 252.415, , 542.141, , 29.538, , 92.781, , 316.918, , 80.201, , 1722.462, , 4.936, , -99.990, , 557.118, 
01/01/2003 19:45, 2003, 1, 1, 19, 45, 252.495, , 541.188, , 29.439, , 92.584, , 317.198, , 80.082, , 1722.861, , 4.909, , -99.990, , 566.023, 
01/01/2003 20:25, 2003, 1, 1, 20, 25, 252.332, , 540.659, , 28.786, , 92.761, , 316.967, , 80.342, , 1722.639, , 4.648, , -99.990, , 553.408, 
01/01/2003 21:05, 2003, 1, 1, 21, 5, 252.585, , , , 27.985, , 92.816, , 317.027, , 80.218, , 1721.033, , 4.426, , -99.990, , 552.389, 
01/01/2003 21:45, 2003, 1, 1, 21, 45, 252.223, , 540.890, , 29.261, , 92.915, , 316.688, , 80.285, , 1720.134, , 4.984, , -99.990, , 558.156, 
01/01/2003 22:25, 2003, 1, 1, 22, 25, 252.395, , 540.847, , 29.212, , 93.162, , 316.897, , 80.106, , 1720.828, , 4.781, , -99.990, , 554.486, 
01/01/2003 23:05, 2003, 1, 1, 23, 5, 252.705, , 541.287, , 28.489, , 93.247, , 316.984, , 80.305, , 1719.112, , 4.389, , -99.990, , 556.552, 
01/01/2003 23:45, 2003, 1, 1, 23, 45, 252.736, , 542.072, , 29.647, , 92.693, , 316.825, , 80.419, , 1720.107, , 5.316, , -99.990, , 551.302, 
01/02/2003 00:25, 2003, 1, 2, 0, 25, 252.592, , 541.919, , 29.134, , 92.982, , 316.687, , 80.207, , 1720.959, , 4.521, , -99.990, , 563.225, 
01/02/2003 01:05, 2003, 1, 2, 1, 5, 252.434, , 539.777, , 28.947, , 93.161, , 317.165, , 80.027, , 1719.842, , 4.784, , -99.990, , 569.085, 
01/02/2003 01:45, 2003, 1, 2, 1, 45, 252.528, , 541.680, , 29.969, , 93.070, , 316.788, , 80.045, , 1720.440, , 4.727, , -99.990, , 555.267, 
01/02/2003 02:25, 2003, 1, 2, 2, 25, 252.297, , 540.949, , 28.929, , 93.101, , 316.953, , 80.232, , 1720.177, , 4.457, , -99.990, , 548.441, 
01/02/2003 03:05, 2003, 1, 2, 3, 5, 252.260, , 540.924, , 28.848, , 93.084, , 317.039, , 80.236, , 1719.882, , 4.466, , -99.990, , 557.712, 
01/02/2003 03:45, 2003, 1, 2, 3, 45, 252.300, , 541.156, , 29.001, , 92.726, , 316.826, , 80.126, , 1719.295, , 4.478, , -99.990, , 579.027, 
01/02/2003 04:25, 2003, 1, 2, 4, 25, 252.357, , 541.035, , 29.047, , 92.994, , 316.832, , 79.944, , 1718.750, , 4.838, , -99.990, , 555.726, 
01/02/2003 05:05, 2003, 1, 2, 5, 5, 252.402, , 541.423, , 28.422, , 92.750, , 317.058, , 80.028, , 1719.289, , 4.579, , -99.990, , 519.256, 
01/02/2003 05:45, 2003, 1, 2, 5, 45, 252.250, , 541.021, , 28.921, , 93.025, , 316.962, , 79.849, , 1719.676, , 4.715, , -99.990, , 563.632, 
