high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2009 00:22, 2009, 1, 1, 0, 22, 241.419, , 535.268, , 9.724, , 87.682, , 321.999, , 76.095, , 1735.531, , 4.841, , -99.990, , 552.791, 
01/01/2009 01:02, 2009, 1, 1, 1, 2, 241.433, , 535.644, , 10.097, , 87.854, , 322.182, , 76.146, , 1735.433, , 5.135, , -99.990, , 552.372, 
01/01/2009 01:42, 2009, 1, 1, 1, 42, 241.339, , 535.571, , 10.075, , 87.770, , 322.014, , 76.441, , 1737.000, , 5.123, , -99.990, , 551.141, 
01/01/2009 02:22, 2009, 1, 1, 2, 22, 241.360, , 534.688, , 10.556, , 87.585, , 322.147, , 76.166, , 1736.303, , 5.108, , -99.990, , 551.220, 
01/01/2009 03:02, 2009, 1, 1, 3, 2, 241.449, , 535.020, , 10.063, , 87.451, , 322.222, , 76.101, , 1736.644, , 5.279, , -99.990, , 552.156, 
01/01/2009 03:42, 2009, 1, 1, 3, 42, 241.731, , 535.587, , 9.433, , 87.823, , 322.263, , 76.197, , 1735.433, , 5.454, , -99.990, , 550.897, 
01/01/2009 04:22, 2009, 1, 1, 4, 22, 241.051, , 534.727, , 9.995, , 87.395, , 322.025, , 76.297, , 1734.857, , 5.082, , -99.990, , 553.081, 
01/01/2009 05:02, 2009, 1, 1, 5, 2, 241.542, , 535.899, , 9.931, , 87.444, , 322.292, , 76.474, , 1735.307, , 4.970, , -99.990, , 551.775, 
01/01/2009 05:42, 2009, 1, 1, 5, 42, 241.747, , 535.911, , 10.605, , 87.133, , 322.358, , 76.035, , 1736.152, , 5.351, , -99.990, , 552.335, 
01/01/2009 06:22, 2009, 1, 1, 6, 22, 241.198, , 534.980, , 9.841, , 87.268, , 321.878, , 76.316, , 1735.374, , 4.888, , -99.990, , 548.088, 
01/01/2009 07:02, 2009, 1, 1, 7, 2, 241.299, , 535.339, , 9.991, , 87.315, , 322.169, , 76.162, , 1736.680, , 5.394, , -99.990, , 551.161, 
01/01/2009 07:42, 2009, 1, 1, 7, 42, 241.416, , 535.501, , 10.091, , 87.287, , 321.895, , 75.860, , 1734.983, , 4.832, , -99.990, , 550.978, 
01/01/2009 08:22, 2009, 1, 1, 8, 22, 241.205, , 534.996, , 9.743, , 87.171, , 321.951, , 76.302, , 1736.192, , 4.769, , -99.990, , 550.282, 
01/01/2009 09:02, 2009, 1, 1, 9, 2, 241.306, , 534.516, , 9.810, , 87.734, , 322.006, , 76.523, , 1735.662, , 4.683, , -99.990, , 552.758, 
01/01/2009 09:42, 2009, 1, 1, 9, 42, 241.188, , 535.028, , 10.085, , 87.450, , 321.818, , 76.579, , 1735.959, , 4.990, , -99.990, , 552.693, 
01/01/2009 10:22, 2009, 1, 1, 10, 22, 241.209, , 534.879, , 10.213, , 87.658, , 321.878, , 76.148, , 1735.670, , 4.648, , -99.990, , 553.609, 
01/01/2009 11:02, 2009, 1, 1, 11, 2, 241.200, , 534.561, , 9.795, , 87.126, , 321.696, , 76.186, , 1735.375, , 4.904, , -99.990, , 550.049, 
