high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
03/01/1994 00:05, 1994, 3, 1, 0, 5, 269.912, , 527.805, , 132.574, , 104.516, , 312.316, , 84.930, , 1834.071, , 13.250, , 188.085, P, , 
03/01/1994 00:45, 1994, 3, 1, 0, 45, 269.424, , 527.663, , 132.854, , 104.431, , 312.049, , 84.916, , 1836.927, P, 13.972, , 187.211, P, , 
03/01/1994 01:25, 1994, 3, 1, 1, 25, 269.637, , 527.487, , 133.046, , 104.853, , 312.158, , 84.618, , 1840.644, P, 16.027, P, 197.608, P, , 
03/01/1994 02:05, 1994, 3, 1, 2, 5, , , , , , , , , , , , , 1841.932, P, , , 185.619, P, , 
03/01/1994 03:05, 1994, 3, 1, 3, 5, , , , , , , , , , , , , 1828.834, , , , 179.127, , , 
03/01/1994 03:45, 1994, 3, 1, 3, 45, 269.842, , 527.486, , 131.605, , 104.115, , 311.917, , 84.989, , 1828.443, , 13.029, , 176.347, , , 
03/01/1994 04:25, 1994, 3, 1, 4, 25, 269.424, , 527.344, , 132.235, , 104.298, , 312.020, , 84.544, , 1824.569, , 13.962, , 179.013, , , 
03/01/1994 05:05, 1994, 3, 1, 5, 5, 269.539, , 527.269, , 132.525, , 104.564, , 311.814, , 84.720, , 1829.112, , 14.107, , 178.410, , , 
03/01/1994 05:45, 1994, 3, 1, 5, 45, 269.601, , 527.841, , 135.229, P, 104.608, , 312.021, , 84.522, , 1834.166, , 15.067, , 181.820, P, , 
03/01/1994 06:25, 1994, 3, 1, 6, 25, 269.729, , 527.836, , 139.142, P, 104.613, , 311.902, , 85.172, , 1835.231, , 17.336, P, 181.998, P, , 
03/01/1994 07:05, 1994, 3, 1, 7, 5, 269.676, , 528.328, P, 139.912, P, 104.524, , 312.142, , 85.039, , 1854.148, P, 18.022, P, 185.989, P, , 
03/01/1994 07:45, 1994, 3, 1, 7, 45, 269.419, , 526.913, , 132.847, , 104.412, , 312.087, , 84.295, , 1852.107, P, 18.170, P, 183.595, P, , 
03/01/1994 08:25, 1994, 3, 1, 8, 25, 268.772, , 525.431, , 131.054, , 104.147, , 311.527, , 84.506, , 1815.663, , 12.538, , 163.401, , , 
03/01/1994 09:05, 1994, 3, 1, 9, 5, 269.075, , 526.667, , 132.227, , 104.196, , 311.800, , 84.335, , 1813.552, , 11.279, , 165.326, , , 
03/01/1994 09:45, 1994, 3, 1, 9, 45, 269.405, , 526.433, , 131.582, , 104.723, , 311.687, , 84.620, , 1825.035, , 11.667, , 171.033, , , 
03/01/1994 10:25, 1994, 3, 1, 10, 25, 269.142, , 527.385, , 133.185, , 104.302, , , , 84.371, , 1825.601, , 11.687, , 174.666, , , 
03/01/1994 11:05, 1994, 3, 1, 11, 5, 269.614, , 527.441, , 132.736, , 103.965, , , , 84.689, , 1847.104, , 13.281, , 180.996, , , 
03/01/1994 11:45, 1994, 3, 1, 11, 45, 269.490, , 527.893, , 132.725, , 104.531, , , , 84.734, , 1842.446, , 14.736, , 180.364, , , 
03/01/1994 12:25, 1994, 3, 1, 12, 25, 269.126, , 527.745, , 132.301, , 104.288, , , , 84.834, , 1847.958, , 14.667, , 181.423, , , 
03/01/1994 13:05, 1994, 3, 1, 13, 5, 269.333, , 527.990, , 132.591, , 105.114, , 311.951, , 84.583, , 1838.208, , 12.818, , 180.932, , , 
03/01/1994 13:45, 1994, 3, 1, 13, 45, 269.449, , 527.837, , 134.194, , 103.865, , 311.800, , 84.775, , 1836.105, , 11.767, , 180.066, , , 
03/01/1994 14:26, 1994, 3, 1, 14, 26, 268.980, , 527.587, , 133.451, , 104.727, , 312.184, , 85.293, , 1833.738, , 12.592, , , , , 
03/01/1994 15:06, 1994, 3, 1, 15, 6, 269.401, , 527.099, , 132.274, , 103.567, , 312.142, , 84.383, , 1834.493, , 12.504, , 183.987, , , 
03/01/1994 15:46, 1994, 3, 1, 15, 46, 269.353, , 527.547, , 132.483, , 104.205, , 312.186, , 84.696, , 1834.899, , 12.637, , 183.970, , , 
03/01/1994 16:26, 1994, 3, 1, 16, 26, 269.295, , 528.043, , 134.042, , 104.334, , 311.979, , 84.848, , 1821.087, , 12.788, , 175.441, , , 
03/01/1994 17:06, 1994, 3, 1, 17, 6, 269.014, , 526.738, , 131.627, , 105.192, , 312.053, , 84.356, , 1809.815, , 12.193, , 165.744, , , 
03/01/1994 17:46, 1994, 3, 1, 17, 46, 269.188, , 526.716, , 132.149, , 103.643, , 312.023, , 84.597, , 1811.400, , 11.876, , 166.567, , , 
03/01/1994 18:26, 1994, 3, 1, 18, 26, 268.899, , 526.445, , 131.470, , 103.750, , 311.851, , 83.881, , 1817.122, , 11.314, , 165.743, , , 
03/01/1994 19:06, 1994, 3, 1, 19, 6, 268.841, , 527.022, , 130.809, , 104.035, , 312.213, , 84.570, , 1811.525, , 10.408, , 165.171, , , 
03/01/1994 19:46, 1994, 3, 1, 19, 46, 268.599, , 525.465, , 130.701, , 104.928, , 311.581, , 83.957, , 1818.605, , 10.613, , 163.427, , , 
03/01/1994 20:26, 1994, 3, 1, 20, 26, 268.435, , 525.789, , 130.614, , 103.947, , 311.599, , 84.247, , 1808.336, , 12.896, , 160.782, , , 
03/01/1994 21:06, 1994, 3, 1, 21, 6, 268.470, , 525.661, , 130.452, , 104.036, , 311.687, , 84.219, , 1810.120, , 11.188, , 159.765, , , 
03/01/1994 21:46, 1994, 3, 1, 21, 46, 268.403, , 524.898, , 130.866, , 104.008, , 311.658, , 84.340, , 1801.592, , 12.228, , 158.691, , , 
03/01/1994 22:26, 1994, 3, 1, 22, 26, 268.415, , 525.411, , 130.836, , 103.949, , 311.848, , 84.091, , 1805.652, , 12.000, , 159.818, , , 
03/01/1994 23:06, 1994, 3, 1, 23, 6, 268.774, , 525.807, , 130.924, , 104.336, , 311.959, , 84.377, , 1808.262, , 12.972, , 160.984, , , 
