high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2018 00:00, 2018, 1, 1, 0, 0, , , , , -99.990, , , , , , -99.990, , , , , , -99.990, , , 
01/01/2018 00:40, 2018, 1, 1, 0, 40, 225.864, , 508.842, , -99.990, , 77.895, , 330.332, , -99.990, , 1794.942, , 5.430, , -99.990, , 558.135, 
01/01/2018 01:20, 2018, 1, 1, 1, 20, 226.241, , 509.745, , -99.990, , 77.802, , 330.301, , -99.990, , 1795.435, , 5.423, , -99.990, , 556.519, 
01/01/2018 02:00, 2018, 1, 1, 2, 0, 226.173, , 509.798, , -99.990, , 78.133, , 330.153, , -99.990, , 1795.616, , 4.753, , -99.990, , 560.599, 
01/01/2018 02:40, 2018, 1, 1, 2, 40, 226.062, , 509.590, , -99.990, , 77.882, , 330.280, , -99.990, , 1797.011, , 5.343, , -99.990, , 558.268, 
01/01/2018 03:20, 2018, 1, 1, 3, 20, 226.176, , 509.382, , -99.990, , 77.737, , 330.330, , -99.990, , 1794.261, , 5.092, , -99.990, , 559.666, 
01/01/2018 04:00, 2018, 1, 1, 4, 0, 225.828, , 509.032, , -99.990, , 77.642, , 330.182, , -99.990, , 1795.277, , 5.133, , -99.990, , 563.588, 
01/01/2018 04:40, 2018, 1, 1, 4, 40, 225.906, , 509.197, , -99.990, , 77.564, , 330.049, , -99.990, , 1795.402, , 5.257, , -99.990, , 551.948, 
01/01/2018 05:20, 2018, 1, 1, 5, 20, 226.061, , 509.634, , -99.990, , 77.594, , 330.024, , -99.990, , , , 4.731, , -99.990, , 558.217, 
01/01/2018 06:00, 2018, 1, 1, 6, 0, 226.084, , 509.804, , -99.990, , 77.462, , 330.337, , -99.990, , , , 5.337, , -99.990, , 561.866, 
