high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2013 01:05, 2013, 1, 1, 1, 5, , , , , , , , , , , -99.990, , 1893.955, , , , 131.574, , 516.851, 
01/01/2013 01:45, 2013, 1, 1, 1, 45, , , , , 5.018, , 84.156, , , , -99.990, , 1888.488, , 12.408, , 131.180, , 516.974, 
01/01/2013 02:25, 2013, 1, 1, 2, 25, 235.738, , 526.538, , 4.681, , 84.277, , 326.622, , -99.990, , 1894.363, , 12.936, , 132.910, , 510.618, 
01/01/2013 03:05, 2013, 1, 1, 3, 5, 236.254, , 526.101, , 4.865, , 84.796, , 326.662, , -99.990, , 1890.273, , 11.929, , 131.938, , 513.794, 
01/01/2013 03:45, 2013, 1, 1, 3, 45, 236.414, , 525.773, , 5.285, , 85.089, , 326.528, , -99.990, , 1892.570, , 13.117, , 132.105, , 514.409, 
01/01/2013 04:25, 2013, 1, 1, 4, 25, 235.937, , 526.456, , 5.264, , 84.887, , 326.822, , -99.990, , 1893.564, , 12.721, , 133.745, , 516.456, 
01/01/2013 05:05, 2013, 1, 1, 5, 5, 236.174, , 526.270, , 5.247, , 84.650, , 326.749, , -99.990, , 1896.279, , 12.785, , 133.420, , 513.471, 
01/01/2013 06:25, 2013, 1, 1, 6, 25, 236.314, , 525.743, , 4.979, , 84.955, , , , -99.990, , 1896.050, , 12.153, , 135.272, , 513.579, 
01/01/2013 07:05, 2013, 1, 1, 7, 5, 236.559, , 526.239, , 5.022, , 85.249, , 326.545, , -99.990, , 1894.351, , 12.965, , 135.721, , 509.034, 
01/01/2013 07:45, 2013, 1, 1, 7, 45, 236.097, , 526.163, , 5.330, , 84.565, , 326.669, , -99.990, , 1899.705, , 12.441, , 135.420, , 510.933, 
01/01/2013 08:25, 2013, 1, 1, 8, 25, 235.580, , 525.850, , 4.956, , 84.318, , 326.631, , -99.990, , 1899.229, , 12.188, , 134.596, , 515.598, 
01/01/2013 09:05, 2013, 1, 1, 9, 5, 235.682, , 526.070, , 5.088, , 84.696, , 326.472, , -99.990, , 1898.597, , 12.411, , 135.358, , 509.833, 
01/01/2013 09:45, 2013, 1, 1, 9, 45, 235.936, , 526.539, , 5.277, , 84.796, , 326.634, , -99.990, , 1895.276, , 12.895, , 134.957, , 508.448, 
01/01/2013 10:25, 2013, 1, 1, 10, 25, 236.464, , 526.099, , 4.968, , 85.099, , 326.694, , -99.990, , 1900.244, , 12.224, , 134.240, , 512.930, 
01/01/2013 11:05, 2013, 1, 1, 11, 5, 235.897, , 525.566, , 5.184, , 84.799, , 326.510, , -99.990, , 1892.677, , 12.575, , 133.882, , 509.003, 
01/01/2013 11:45, 2013, 1, 1, 11, 45, 236.008, , 526.048, , 4.690, , 85.050, , , , -99.990, , 1893.885, , 12.745, , 133.615, , 513.422, 
01/01/2013 13:05, 2013, 1, 1, 13, 5, 235.806, , 525.946, , 5.148, , 84.233, , , , -99.990, , 1899.455, , 13.081, , 134.929, , 513.455, 
01/01/2013 13:45, 2013, 1, 1, 13, 45, 236.350, , 526.114, , 5.061, , 84.758, , 326.809, , -99.990, , 1898.363, , 12.802, , 133.855, , 512.503, 
01/01/2013 14:25, 2013, 1, 1, 14, 25, 236.005, , 526.231, , 4.971, , 84.709, , 326.485, , -99.990, , 1893.883, , 12.315, , 133.725, , 509.527, 
01/01/2013 15:05, 2013, 1, 1, 15, 5, 236.368, , 525.931, , 5.021, , 85.007, , 326.382, , -99.990, , 1893.605, , 13.036, , 133.246, , 507.666, 
01/01/2013 15:45, 2013, 1, 1, 15, 45, 236.100, , 526.112, , 5.114, , 84.735, , 326.492, , -99.990, , 1888.902, , 12.492, , 130.886, , 516.473, 
01/01/2013 16:25, 2013, 1, 1, 16, 25, 236.072, , 526.433, , 4.782, , 84.599, , 326.591, , -99.990, , 1891.214, , 12.307, , 130.113, , 514.553, 
01/01/2013 17:05, 2013, 1, 1, 17, 5, 236.004, , 526.282, , 4.806, , 84.565, , 326.527, , -99.990, , 1887.405, , 11.686, , 129.829, , 512.391, 
01/01/2013 17:45, 2013, 1, 1, 17, 45, 236.160, , 526.701, , 4.771, , 84.352, , 326.849, , -99.990, , 1882.978, , 12.022, , 128.692, , 517.813, 
01/01/2013 18:25, 2013, 1, 1, 18, 25, 236.029, , 526.474, , 5.098, , 84.879, , 326.631, , -99.990, , 1884.665, , 11.923, , 127.839, , 517.329, 
01/01/2013 19:05, 2013, 1, 1, 19, 5, 235.938, , 526.298, , 4.995, , 84.784, , 326.497, , -99.990, , 1885.376, , 11.758, , 127.724, , 518.605, 
01/01/2013 19:45, 2013, 1, 1, 19, 45, 236.394, , 526.291, , 5.138, , 84.684, , 326.725, , -99.990, , 1888.302, , 12.349, , 127.433, , 520.893, 
01/01/2013 20:25, 2013, 1, 1, 20, 25, 235.997, , 526.785, , 4.656, , 84.727, , 326.813, , -99.990, , 1885.559, , 11.424, , 127.685, , 520.080, 
01/01/2013 21:05, 2013, 1, 1, 21, 5, 235.700, , 525.835, , 4.868, , 84.453, , 326.350, , -99.990, , 1883.626, , 11.506, , 127.008, , 522.790, 
01/01/2013 21:45, 2013, 1, 1, 21, 45, 236.150, , 526.163, , 5.444, , 84.751, , 326.774, , -99.990, , 1883.962, , 11.288, , 127.131, , 522.778, 
01/01/2013 22:25, 2013, 1, 1, 22, 25, 235.903, , 526.203, , 5.114, , 84.857, , 326.621, , -99.990, , 1880.816, , 12.068, , 127.039, , 522.359, 
01/01/2013 23:05, 2013, 1, 1, 23, 5, 235.472, , 526.460, , 5.154, , 84.525, , 326.703, , -99.990, , 1878.714, , 11.982, , 127.381, , 519.334, 
01/01/2013 23:45, 2013, 1, 1, 23, 45, 235.829, , 526.137, , 5.041, , 84.640, , 326.843, , -99.990, , 1881.302, , 11.716, , 127.244, , 522.101, 
01/02/2013 01:05, 2013, 1, 2, 1, 5, , , , , , , , , , , -99.990, , 1887.933, , , , 130.724, , 516.455, 
01/02/2013 01:45, 2013, 1, 2, 1, 45, , , , , 5.006, , 84.561, , , , -99.990, , 1888.266, , 12.490, , 132.801, , 519.961, 
01/02/2013 02:25, 2013, 1, 2, 2, 25, 236.250, , 526.623, , 4.908, , 84.625, , 326.728, , -99.990, , 1893.015, , 12.416, , 135.629, , 518.431, 
01/02/2013 03:05, 2013, 1, 2, 3, 5, 236.027, , 525.913, , 4.883, , 84.504, , 326.519, , -99.990, , 1889.912, , 13.103, , 135.946, , 515.157, 
01/02/2013 03:45, 2013, 1, 2, 3, 45, 236.365, , 525.932, , 5.218, , 85.027, , 326.761, , -99.990, , 1891.315, , 12.457, , 134.476, , 519.775, 
01/02/2013 04:25, 2013, 1, 2, 4, 25, 235.909, , 525.708, , 5.381, , 84.386, , 326.680, , -99.990, , 1891.506, , 12.709, , 133.161, , 515.297, 
01/02/2013 05:05, 2013, 1, 2, 5, 5, 236.474, , 525.900, , 4.658, , 84.455, , 326.994, , -99.990, , 1893.587, , 13.188, , 132.739, , 515.701, 
01/02/2013 05:45, 2013, 1, 2, 5, 45, 236.334, , 525.880, , 4.522, , 84.502, , 326.823, , -99.990, , 1893.743, , 12.243, , 131.030, , 518.504, 
01/02/2013 06:25, 2013, 1, 2, 6, 25, 235.914, , 526.392, , 4.669, , 84.203, , 326.753, , -99.990, , 1884.498, , 12.043, , 129.717, , 517.923, 
01/02/2013 07:05, 2013, 1, 2, 7, 5, 235.832, , 526.547, , 5.016, , 84.436, , 326.602, , -99.990, , 1885.662, , 12.396, , 129.050, , 515.798, 
01/02/2013 07:45, 2013, 1, 2, 7, 45, 235.792, , 526.362, , 5.012, , 84.682, , 326.866, , -99.990, , 1889.418, , 12.145, , 127.827, , 521.618, 
01/02/2013 08:25, 2013, 1, 2, 8, 25, 235.711, , 526.640, , 4.778, , 84.619, , 326.977, , -99.990, , 1881.970, , 11.704, , 126.417, , 523.787, 
01/02/2013 09:05, 2013, 1, 2, 9, 5, 236.033, , 525.826, , 4.886, , 84.658, , 326.617, , -99.990, , 1878.965, , 12.203, , 125.047, , 517.596, 
01/02/2013 09:45, 2013, 1, 2, 9, 45, 236.294, , 525.567, , 4.941, , 84.619, , 326.998, , -99.990, , 1877.910, , 11.930, , 123.462, , 525.337, 
