high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/1996 00:27, 1996, 1, 1, 0, 27, 266.900, , 535.204, , 103.718, , 101.305, , 313.189, , 84.443, , 1870.029, P, 14.212, , 183.993, P, , 
01/01/1996 01:07, 1996, 1, 1, 1, 7, 267.073, , 535.895, , 103.774, , 101.655, , 313.386, , 84.798, , 1869.997, P, 14.172, , , , , 
01/01/1996 01:47, 1996, 1, 1, 1, 47, 267.131, , 535.913, , 104.230, , 101.857, , 313.460, , 84.833, , 1873.667, P, 13.733, , , , , 
01/01/1996 02:27, 1996, 1, 1, 2, 27, 267.137, , 535.229, , 104.282, , 101.954, , 313.296, , 84.638, , 1875.919, P, 14.664, , 185.095, P, , 
01/01/1996 03:07, 1996, 1, 1, 3, 7, 266.760, , 535.544, , 104.069, , 101.815, , 313.205, , 84.504, , 1860.369, , 15.272, , 157.868, , , 
01/01/1996 03:47, 1996, 1, 1, 3, 47, 266.730, , 535.598, , 103.330, , 101.539, , 313.340, , 84.551, , 1857.469, , 14.877, , 151.561, , , 
01/01/1996 04:27, 1996, 1, 1, 4, 27, 266.729, , 535.692, , 103.632, , 101.728, , 313.082, , 84.758, , 1851.711, , 13.956, , 147.112, , 502.254, 
01/01/1996 05:07, 1996, 1, 1, 5, 7, 266.953, , 534.905, , 102.911, , 102.224, , 313.345, , 84.596, , 1848.450, , 14.328, , 147.904, , 503.827, 
01/01/1996 05:47, 1996, 1, 1, 5, 47, 266.745, , 535.124, , 103.734, , 101.962, , 313.342, , 84.585, , 1850.426, , 14.132, , 147.508, , 510.139, 
01/01/1996 06:27, 1996, 1, 1, 6, 27, 266.445, , 535.477, , 103.555, , 101.636, , 313.255, , 84.436, , 1856.909, , 14.207, , 148.026, , 504.705, 
01/01/1996 07:07, 1996, 1, 1, 7, 7, 266.585, , 535.619, , 103.090, , 101.423, , 313.208, , 84.348, , 1845.346, , 14.277, , 145.548, , 508.721, 
01/01/1996 07:47, 1996, 1, 1, 7, 47, 266.519, , 535.434, , 102.933, , 101.451, , 313.103, , 84.322, , 1849.122, , 14.680, , 146.728, , 508.859, 
01/01/1996 08:27, 1996, 1, 1, 8, 27, 266.892, , 534.987, , 103.128, , 101.967, , 313.046, , 84.822, , 1846.116, , 14.079, , 142.876, , 506.739, 
01/01/1996 09:07, 1996, 1, 1, 9, 7, 266.528, , 535.855, , 103.367, , 101.384, , 313.306, , 84.839, , 1852.588, , 14.706, , 143.003, , 506.388, 
01/01/1996 09:47, 1996, 1, 1, 9, 47, 266.958, , 535.536, , 103.125, , 102.026, , 313.056, , 84.565, , 1835.180, , 13.385, , 142.026, , 509.206, 
01/01/1996 10:27, 1996, 1, 1, 10, 27, 266.642, , 535.424, , 103.691, , 101.867, , 313.219, , 84.556, , 1842.003, , 14.463, , 141.176, , 510.918, 
01/01/1996 11:07, 1996, 1, 1, 11, 7, 266.820, , 535.815, , 103.709, , 101.675, , 313.058, , 84.573, , 1834.787, , 13.186, , 141.549, , 509.069, 
01/01/1996 11:47, 1996, 1, 1, 11, 47, 266.897, , 535.242, , 103.012, , 101.894, , 312.881, , 84.631, , 1840.847, , 12.147, , 142.475, , 508.990, 
01/01/1996 12:28, 1996, 1, 1, 12, 28, 266.860, , 535.504, , 103.566, , 102.121, , 312.816, , 84.557, , 1829.698, , 12.506, , , , , 
01/01/1996 13:08, 1996, 1, 1, 13, 8, 266.442, , 535.752, , 103.459, , 101.727, , 313.036, , 84.740, , 1827.973, , 13.853, , , , , 
01/01/1996 13:48, 1996, 1, 1, 13, 48, 266.558, , 535.414, , 103.236, , 101.556, , 312.982, , 84.695, , 1831.979, , 13.394, , , , , 
01/01/1996 14:28, 1996, 1, 1, 14, 28, 266.739, , 535.804, , 103.091, , 101.684, , 312.994, , 84.303, , 1829.359, , 13.519, , , , , 
01/01/1996 15:08, 1996, 1, 1, 15, 8, 266.748, , 535.559, , 103.295, , 101.726, , 312.757, , 84.509, , 1830.575, , 12.355, , 141.529, , , 
01/01/1996 15:48, 1996, 1, 1, 15, 48, 266.473, , 535.133, , 103.179, , 101.520, , 312.695, , 84.164, , 1827.606, , 11.929, , 142.614, , , 
