high frequency data, created:, 12-Jun-2019
GC-MD, Mace Head, Ireland, Lat.:, 53.33, 53.33N, Lon.:, -9.9, 9.9W, Alt:, 5, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: s.odoherty@bristol.ac.uk; dickon.young@bristol.ac.uk; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2004 00:45, 2004, 1, 1, 0, 45, , , , , , , , , , , , , 1856.566, , , , , , 506.737, 
01/01/2004 01:25, 2004, 1, 1, 1, 25, , , , , 25.044, , 94.457, , , , , , 1852.835, , 12.019, , 132.508, , 504.023, 
01/01/2004 02:05, 2004, 1, 1, 2, 5, 254.488, , , , 24.516, , , , 319.433, , , , 1855.847, , 11.029, , 132.650, , 509.229, 
01/01/2004 02:45, 2004, 1, 1, 2, 45, 254.251, , 546.497, , 23.636, , 93.539, , 319.048, , 79.807, , 1854.473, , , , 133.952, , 508.501, 
01/01/2004 03:25, 2004, 1, 1, 3, 25, 254.260, , 546.253, , 23.939, , 94.014, , 319.215, , 79.486, , 1853.042, , 11.185, , 134.752, , 512.237, 
01/01/2004 04:05, 2004, 1, 1, 4, 5, 254.134, , 545.687, , 24.819, , 93.866, , 318.975, , 79.712, , 1858.121, , 11.463, , 135.586, , 507.537, 
01/01/2004 04:45, 2004, 1, 1, 4, 45, 254.433, , 546.094, , 24.845, , 94.807, , 319.288, , 79.817, , 1854.471, , 11.962, , 135.220, , 509.602, 
01/01/2004 05:25, 2004, 1, 1, 5, 25, 254.102, , 545.885, , 24.612, , 94.017, , 319.021, , 79.923, , 1855.134, , , , 133.541, , 512.469, 
01/01/2004 06:05, 2004, 1, 1, 6, 5, 254.607, , 546.096, , 24.817, , 94.487, , 319.095, , 80.071, , 1861.463, , , , 134.312, , 503.071, 
01/01/2004 06:45, 2004, 1, 1, 6, 45, 253.838, , 545.789, , 24.001, , 93.291, , 319.011, , 79.427, , 1855.221, , 10.925, , 134.585, , 503.381, 
01/01/2004 07:25, 2004, 1, 1, 7, 25, 254.203, , 546.000, , , , 94.017, , 318.904, , 79.607, , 1850.401, , 10.751, , 133.422, , 504.805, 
01/01/2004 08:05, 2004, 1, 1, 8, 5, 253.740, , 546.310, , 24.544, , 94.198, , 319.236, , 80.077, , 1848.857, , 11.585, , 133.983, , 501.928, 
01/01/2004 08:45, 2004, 1, 1, 8, 45, 254.286, , 546.379, , 24.556, , 93.905, , 319.345, , 79.938, , 1858.400, , 11.717, , 132.275, , 509.309, 
01/01/2004 09:25, 2004, 1, 1, 9, 25, , , 545.954, , 26.232, , 94.124, , 318.892, , , , 1848.619, , 9.819, , 130.859, , 511.131, 
01/01/2004 10:05, 2004, 1, 1, 10, 5, 253.819, , 547.142, , 24.475, , 93.691, , 319.253, , , , 1856.565, , 11.357, , 130.662, , 509.233, 
01/01/2004 10:45, 2004, 1, 1, 10, 45, 254.615, , 546.530, , 25.477, , 94.052, , 319.150, , 79.372, , 1854.781, , 10.673, , 132.149, , 510.093, 
01/01/2004 11:25, 2004, 1, 1, 11, 25, 254.380, , 546.698, , 24.538, , 93.787, , 319.148, , 79.756, , 1854.646, , 10.614, , 133.482, , 501.749, 
01/01/2004 12:05, 2004, 1, 1, 12, 5, 254.286, , 546.629, , 24.290, , 93.986, , 319.144, , 79.526, , 1861.730, , 11.428, , 135.120, , 506.036, 
01/01/2004 12:45, 2004, 1, 1, 12, 45, 254.581, , 546.382, , 24.347, , 93.901, , 319.095, , 79.951, , 1858.074, , 11.354, , 134.692, , 513.226, 
01/01/2004 13:25, 2004, 1, 1, 13, 25, 253.996, , 545.465, , 25.499, , 93.394, , 318.990, , 79.400, , 1858.557, , 11.303, , 135.754, , 504.647, 
01/01/2004 14:05, 2004, 1, 1, 14, 5, 254.125, , 546.806, , 24.325, , 94.219, , 319.239, , 79.622, , 1857.907, , 11.171, , 136.500, , 501.253, 
01/01/2004 14:45, 2004, 1, 1, 14, 45, 254.282, , 546.255, , 25.335, , 94.119, , 319.125, , 79.874, , 1863.119, , 12.276, , 137.731, , 496.575, 
01/01/2004 15:25, 2004, 1, 1, 15, 25, 253.998, , 546.551, , 24.487, , 93.781, , 319.120, , 79.778, , 1861.344, , 11.150, , 137.628, , 505.312, 
01/01/2004 16:05, 2004, 1, 1, 16, 5, 254.499, , 546.168, , 24.407, , 94.254, , 319.234, , 79.989, , 1856.035, , 10.573, , 137.487, , 500.499, 
01/01/2004 16:45, 2004, 1, 1, 16, 45, 254.519, , 546.144, , 24.522, , 94.305, , 319.153, , 80.110, , 1858.657, , 11.652, , 137.087, , 507.222, 
01/01/2004 17:26, 2004, 1, 1, 17, 26, 254.401, , 546.141, , 25.116, , 94.096, , 319.021, , 80.086, , 1860.679, , 11.052, , 137.248, , 502.236, 
01/01/2004 18:06, 2004, 1, 1, 18, 6, 254.246, , 546.030, , 24.919, , 93.977, , 319.203, , 79.998, , 1858.935, , 10.873, , 136.028, , 510.051, 
01/01/2004 18:46, 2004, 1, 1, 18, 46, 254.223, , 546.244, , 24.166, , 93.769, , 319.029, , 79.760, , 1863.547, , 11.420, , 136.265, , 507.867, 
01/01/2004 19:26, 2004, 1, 1, 19, 26, 254.238, , 546.760, , 24.754, , 94.402, , 319.005, , 79.836, , 1860.826, , 11.671, , 136.834, , 506.204, 
01/01/2004 20:06, 2004, 1, 1, 20, 6, 254.158, , 546.103, , 25.247, , 94.183, , 319.178, , 80.007, , 1858.746, , 11.790, , 137.931, , 507.935, 
01/01/2004 20:46, 2004, 1, 1, 20, 46, 254.243, , 546.232, , 24.282, , 94.044, , 319.227, , 79.492, , 1854.042, , 12.511, , 137.577, , 503.662, 
01/01/2004 21:26, 2004, 1, 1, 21, 26, 254.158, , 545.982, , 24.437, , 94.227, , 319.038, , 79.771, , 1864.520, , 12.716, , 139.095, , 502.089, 
01/01/2004 22:06, 2004, 1, 1, 22, 6, 254.410, , 546.107, , 25.385, , 94.052, , 319.037, , 79.961, , 1866.179, , 12.075, , 138.140, , 496.292, 
01/01/2004 22:46, 2004, 1, 1, 22, 46, 254.457, , 546.591, , 25.186, , 94.622, , 319.064, , 79.860, , 1864.833, , 11.837, , 138.447, , 499.014, 
01/01/2004 23:26, 2004, 1, 1, 23, 26, 254.212, , 546.381, , 25.333, , 93.922, , 319.173, , 79.711, , 1869.304, , 11.395, , 138.860, , 498.696, 
01/02/2004 00:06, 2004, 1, 2, 0, 6, 254.049, , 546.534, , 24.558, , 93.920, , 319.008, , 79.512, , 1862.340, , 13.441, , 138.868, , 503.869, 
01/02/2004 01:26, 2004, 1, 2, 1, 26, , , , , , , , , , , , , 1861.015, , , , 138.613, , 492.477, 
01/02/2004 02:06, 2004, 1, 2, 2, 6, , , , , 24.987, , 94.281, , , , 79.723, , 1854.283, , 12.357, , 138.758, , 494.093, 
01/02/2004 02:46, 2004, 1, 2, 2, 46, 254.361, , 546.457, , 24.116, , 93.946, , 319.249, , 79.611, , 1860.707, , 13.592, , 138.081, , 499.581, 
01/02/2004 03:26, 2004, 1, 2, 3, 26, 254.323, , 546.827, , 24.484, , 93.736, , 319.180, , 79.730, , 1868.602, , 12.573, , 137.991, , 500.148, 
01/02/2004 04:06, 2004, 1, 2, 4, 6, 254.103, , 546.906, , 24.767, , 93.859, , 319.045, , 79.649, , 1863.853, , 12.869, , 136.740, , 496.204, 
01/02/2004 04:46, 2004, 1, 2, 4, 46, 253.967, , 546.267, , 24.372, , 93.961, , 319.087, , 79.544, , 1868.801, , 12.251, , 136.274, , 504.671, 
01/02/2004 05:26, 2004, 1, 2, 5, 26, 254.231, , 545.905, , 24.494, , 93.636, , 319.104, , 79.595, , 1856.338, , 11.746, , 136.397, , 496.708, 
01/02/2004 06:06, 2004, 1, 2, 6, 6, 254.492, , 545.828, , 24.525, , 93.697, , 319.247, , 79.870, , 1865.606, , 11.076, , 136.271, , 491.510, 
01/02/2004 06:46, 2004, 1, 2, 6, 46, 254.188, , 546.239, , 24.986, , 93.679, , 319.234, , 79.688, , 1867.609, , 12.608, , 136.572, , 497.237, 
01/02/2004 07:26, 2004, 1, 2, 7, 26, 254.202, , 546.713, , 24.746, , 93.598, , 319.319, , 79.686, , 1877.760, , 17.908, P, 136.806, , 487.757, 
01/02/2004 08:06, 2004, 1, 2, 8, 6, 254.334, , 546.948, , 24.341, , 93.990, , 319.436, , 79.744, , 1869.260, , 15.276, P, 137.226, , 486.636, 
01/02/2004 08:46, 2004, 1, 2, 8, 46, 254.132, , 546.359, , 24.934, , 93.994, , 319.449, , 80.126, , 1876.162, , 15.871, P, 136.122, , 486.533, 
01/02/2004 09:26, 2004, 1, 2, 9, 26, 254.364, , 546.183, , 24.404, , 93.924, , 319.196, , 79.968, , 1857.577, , 13.056, P, 137.241, , 491.728, 
01/02/2004 10:06, 2004, 1, 2, 10, 6, 254.407, , 546.499, , 24.838, , 94.128, , 319.219, , 79.578, , 1873.878, , 14.315, P, 136.922, , 497.140, 
01/02/2004 10:46, 2004, 1, 2, 10, 46, 254.203, , 546.035, , 24.632, , 94.094, , 319.205, , 79.930, , 1871.761, , 12.326, , 136.477, , 499.015, 
01/02/2004 11:26, 2004, 1, 2, 11, 26, 254.170, , 546.994, , 25.103, , 93.820, , 319.398, , 80.088, , 1873.919, , 12.895, , 136.809, , 496.633, 
01/02/2004 12:06, 2004, 1, 2, 12, 6, 254.252, , 546.322, , 24.641, , 94.368, , 319.409, , 79.881, , 1876.317, , 12.052, , 137.155, , 501.827, 
01/02/2004 12:46, 2004, 1, 2, 12, 46, 254.119, , 546.532, , 24.569, , 93.817, , 319.457, , 80.028, , 1870.329, , 12.361, , 136.112, , 499.005, 
01/02/2004 13:26, 2004, 1, 2, 13, 26, 254.302, , 546.239, , 24.758, , 94.153, , 319.319, , 79.891, , 1873.442, , 12.644, , 138.040, , 504.745, 
01/02/2004 14:06, 2004, 1, 2, 14, 6, 254.238, , 546.308, , 24.133, , 94.047, , 319.282, , 79.872, , 1878.310, , 12.646, , 138.433, , 495.318, 
01/02/2004 14:46, 2004, 1, 2, 14, 46, 254.345, , 546.726, , 24.562, , 94.137, , 319.643, , 79.855, , 1893.888, P, 13.822, P, 139.828, , 493.027, 
01/02/2004 15:26, 2004, 1, 2, 15, 26, 254.437, , 546.442, , 24.744, , 93.859, , 319.545, , 79.873, , 1900.654, P, 14.688, P, 143.160, , 495.599, 
01/02/2004 16:06, 2004, 1, 2, 16, 6, 254.423, , 546.139, , 25.304, , 93.938, , 319.609, , 79.989, , 1890.887, P, 15.493, P, 145.941, , 487.663, 
01/02/2004 16:46, 2004, 1, 2, 16, 46, 254.433, , 547.038, , 24.750, , 94.021, , 319.558, , 79.617, , 1895.979, P, 15.431, P, 143.951, , 489.874, 
01/02/2004 17:26, 2004, 1, 2, 17, 26, 254.313, , 546.214, , 24.250, , 94.106, , 319.233, , 79.676, , 1849.465, , 11.445, , 124.785, , 516.780, 
01/02/2004 18:06, 2004, 1, 2, 18, 6, 254.155, , 546.223, , 24.284, , 93.913, , 319.187, , 79.560, , 1832.503, , 10.122, , 114.671, , 522.157, 
01/02/2004 18:46, 2004, 1, 2, 18, 46, 254.010, , 546.208, , 24.369, , 93.747, , 319.212, , 79.693, , 1825.169, , 9.360, , 109.387, , 522.629, 
01/02/2004 19:26, 2004, 1, 2, 19, 26, 253.864, , 546.380, , 23.883, , 93.536, , 319.141, , 79.560, , 1830.624, , 10.241, , 108.864, , 532.234, 
01/02/2004 20:06, 2004, 1, 2, 20, 6, 254.096, , 546.332, , 24.342, , 93.502, , 319.119, , 79.964, , 1830.043, , 9.377, , 109.071, , 525.836, 
01/02/2004 20:46, 2004, 1, 2, 20, 46, 253.805, , 546.092, , 24.641, , 93.882, , 319.158, , 79.698, , 1814.408, , 9.577, , 108.732, , 535.137, 
01/02/2004 21:26, 2004, 1, 2, 21, 26, 253.838, , 546.160, , 24.412, , 93.711, , 319.142, , 79.475, , 1820.113, , 9.298, , 108.937, , 527.515, 
01/02/2004 22:06, 2004, 1, 2, 22, 6, 253.868, , 546.378, , 24.277, , 93.809, , 319.409, , 79.723, , 1824.342, , 9.360, , 109.407, , 522.546, 
01/02/2004 22:46, 2004, 1, 2, 22, 46, 253.812, , 546.077, , 25.223, , 93.382, , 319.275, , 79.438, , 1825.580, , 9.915, , 110.391, , 524.755, 
01/02/2004 23:26, 2004, 1, 2, 23, 26, 254.279, , 545.758, , 24.832, , 93.643, , 319.166, , 79.609, , 1842.546, , 10.875, , 117.483, , 522.352, 
01/03/2004 00:06, 2004, 1, 3, 0, 6, 254.190, , 546.518, , 24.051, , 93.868, , 319.132, , 79.739, , 1837.967, , 11.279, , 124.558, , 519.732, 
01/03/2004 01:26, 2004, 1, 3, 1, 26, , , , , , , , , , , , , 1846.377, , , , 130.311, , 522.934, 
01/03/2004 02:06, 2004, 1, 3, 2, 6, , , , , 24.247, , 93.750, , , , 80.159, , 1857.151, , 11.922, , 134.720, , 517.038, 
01/03/2004 02:46, 2004, 1, 3, 2, 46, 254.985, , 546.563, , 24.404, , 93.814, , 319.265, , 79.797, , 1864.413, , 11.739, , 135.969, , 513.895, 
01/03/2004 04:06, 2004, 1, 3, 4, 6, 254.342, , 546.302, , 24.428, , 93.830, , 319.449, , 79.600, , 1867.925, , 12.469, , 137.612, , 512.071, 
01/03/2004 05:26, 2004, 1, 3, 5, 26, 254.414, , 546.564, , 24.671, , 94.066, , 319.233, , 80.027, , 1863.873, , 12.736, , 136.573, , 514.818, 
01/03/2004 06:46, 2004, 1, 3, 6, 46, 254.521, , 547.013, , 24.547, , 94.125, , 319.347, , 80.017, , 1865.656, , 13.414, , 135.673, , 513.441, 
01/03/2004 08:06, 2004, 1, 3, 8, 6, 254.533, , 546.771, , 24.441, , 94.218, , 319.246, , 79.873, , 1862.138, , 11.750, , 138.256, , 505.747, 
01/03/2004 09:26, 2004, 1, 3, 9, 26, 254.770, , 546.880, , 23.986, , 94.304, , 319.432, , 79.634, , , , 14.777, P, 140.086, , 512.929, 
01/03/2004 11:26, 2004, 1, 3, 11, 26, 254.568, , 546.791, , 24.342, , 93.860, , 319.435, , 79.833, , 1869.905, , 14.401, P, 144.324, , 499.778, 
