high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/1998 00:48, 1998, 1, 1, 0, 48, , , , , , , , , , , , , 1718.074, P, , , 68.174, P, 549.650, 
01/01/1998 01:28, 1998, 1, 1, 1, 28, 261.082, , 533.255, , 69.453, , 98.007, , 313.665, , 82.964, , 1708.052, , 14.624, P, 66.638, P, 538.653, P
01/01/1998 02:08, 1998, 1, 1, 2, 8, 260.753, , 533.379, , 68.926, , 98.045, , 313.617, , 82.863, , 1709.028, , 14.046, P, 66.606, P, 549.249, 
01/01/1998 02:48, 1998, 1, 1, 2, 48, 260.767, , 532.794, , 69.539, , 97.784, , 313.471, , 82.992, , 1707.961, , 11.707, P, 66.052, P, 549.371, 
01/01/1998 03:28, 1998, 1, 1, 3, 28, 260.773, , 533.561, , 69.205, , 97.788, , 313.444, , 82.910, , 1707.162, , 10.894, P, 66.074, P, 557.785, 
01/01/1998 04:08, 1998, 1, 1, 4, 8, 260.568, , 532.888, , 69.416, , 98.011, , 313.466, , 83.036, , 1706.231, , 10.186, P, 66.154, P, 548.805, 
01/01/1998 04:48, 1998, 1, 1, 4, 48, 260.550, , 533.059, , 69.194, , 98.250, , 313.226, , 82.634, , 1706.948, , 9.277, P, 66.066, P, 549.292, 
01/01/1998 05:28, 1998, 1, 1, 5, 28, 260.618, , 533.339, , 68.976, , 97.690, , 313.628, , 82.864, , 1705.945, , 9.512, P, 64.942, P, 550.161, 
01/01/1998 06:08, 1998, 1, 1, 6, 8, 260.423, , 532.212, , 68.697, , 97.723, , 313.362, , 82.887, , 1706.806, , 9.515, P, 64.703, P, 550.518, 
01/01/1998 06:48, 1998, 1, 1, 6, 48, 260.627, , 533.356, , 69.175, , 97.898, , 313.295, , 82.963, , 1705.916, , 9.291, P, 66.044, P, 550.141, 
